Code;Territoire;Commune;#5 ans en primaire garçon;#5 ans en primaire filles;#6 ans en maternelles garçon;#6 ans en maternelles filles;#11 ans en secondaires garçon;#11 ans en secondaires filles;#12 ans en primaires garçon;#12 ans en primaires filles;#13 ans en primaires garçon;#13 ans en primaires filles;#17 ans a l'unif garçon;#17 ans a l'unif filles;#18 ans en secondaires garçon;#18 ans en secondaires filles;#19 ans en secondaires garçon;#19 ans en secondaires filles
21002A01-;SAINTE-ANNE;Auderghem;0,03445226;0,056644391;0,282508536;0,196589356;0,055123617;0,063308437;0,282508536;0,196589356;0,024116582;0,023324161;0,055123617;0,063308437;0,878532642;0,529791655;0,509893455;0,353194437
21002A52-;BEAULIEU;Auderghem;0,031778354;0,056644391;0,2605825;0,196589356;0,050845366;0,063308437;0,2605825;0,196589356;0,022244848;0,023324161;0,050845366;0,063308437;0,810348019;0,529791655;0,470319635;0,353194437
21003A38-;KONINCKXBOS;Berchem Sainte-Agathe;0,008039377;0,010624374;0,17820618;0,116868119;0,009379273;0,014165833;0,17820618;0,116868119;0,016078753;0,010624374;0,009379273;0,014165833;0,44886519;0,30810686;0,352392672;0,243180127
21003A312;POTAARDE  VLAK;Berchem Sainte-Agathe;0,087858901;0,128762799;1,947538966;1,416390792;0,102502051;0,171683732;1,947538966;1,416390792;0,175717801;0,128762799;0,102502051;0,171683732;4,905455291;3,734121179;3,851148482;2,947237406
21003A323;SEPT ETOILES;Berchem Sainte-Agathe;0,037325677;0,057625683;0,827385835;0,633882516;0,043546623;0,076834244;0,827385835;0,633882516;0,074651354;0,057625683;0,043546623;0,076834244;2,084016954;1,671144815;1,636108832;1,318987862
21003A342;HOGENBOS;Berchem Sainte-Agathe;0,038228056;0,053352837;0,84738857;0,586881207;0,044599398;0,071137116;0,84738857;0,586881207;0,076456112;0,053352837;0,044599398;0,071137116;2,134399781;1,547232273;1,675663112;1,221187158
21003A331;ALLEE VERTE;Berchem Sainte-Agathe;0,031173093;0,043652321;0,691003555;0,480175533;0,036368608;0,058203095;0,691003555;0,480175533;0,062346185;0,043652321;0,036368608;0,058203095;1,740497676;1,265917315;1,366420563;0,99915313
21003A04-;L. DE SMET;Berchem Sainte-Agathe;0,045775226;0,065593964;1,014684167;0,721533605;0,05340443;0,087458619;1,014684167;0,721533605;0,091550451;0,065593964;0,05340443;0,087458619;2,555783429;1,90222496;2,006480722;1,501372957
21003A0AJ;HUNDERENVELD;Berchem Sainte-Agathe;0,039212469;0,06490107;0,869209735;0,713911771;0,045747881;0,08653476;0,869209735;0,713911771;0,078424938;0,06490107;0,045747881;0,08653476;2,189362866;1,882131034;1,718813235;1,485513383
21003A02-;LAURE - BASILIQUE;Berchem Sainte-Agathe;0,12707137;0,187889753;2,816748701;2,066787282;0,148249932;0,25051967;2,816748701;2,066787282;0,25414274;0,187889753;0,148249932;0,25051967;7,094818157;5,448802833;5,569961717;4,300587677
21003A03-;HAUT-CHAMP;Berchem Sainte-Agathe;0,079409352;0,11097852;1,760240634;1,220763723;0,092644244;0,14797136;1,760240634;1,220763723;0,158818704;0,11097852;0,092644244;0,14797136;4,433688816;3,218377088;3,480776593;2,54017502
21003A011;MOLENBERG;Berchem Sainte-Agathe;0,063412633;0,098159982;1,405646705;1,079759797;0,073981406;0,130879975;1,405646705;1,079759797;0,126825267;0,098159982;0,073981406;0,130879975;3,540538693;2,846639464;2,779587093;2,24677291
21003A212;CLOS DU ZAVELENBERG;Berchem Sainte-Agathe;0,026086957;0,039379475;0,57826087;0,433174224;0,030434783;0,052505967;0,57826087;0,433174224;0,052173913;0,039379475;0,030434783;0,052505967;1,456521739;1,142004773;1,143478261;0,901352426
21003A00-;CENTRE;Berchem Sainte-Agathe;0,119606235;0,179921472;2,651271534;1,979136192;0,139540607;0,239895296;2,651271534;1,979136192;0,239212469;0,179921472;0,139540607;0,239895296;6,678014766;5,217722688;5,242739951;4,118202582
21003A283;ZAVELENBERG;Berchem Sainte-Agathe;0,008203445;0,01535915;0,181843041;0,168950651;0,009570686;0,020478867;0,181843041;0,168950651;0,016406891;0,01535915;0,009570686;0,020478867;0,458025704;0,445415351;0,359584359;0,351553879
21003A11-;CITE MODERNE;Berchem Sainte-Agathe;0,033059885;0,053814766;0,732827454;0,59196243;0,038569866;0,071753022;0,732827454;0,59196243;0,06611977;0,053814766;0,038569866;0,071753022;1,845843588;1,560628224;1,449124966;1,231760207
21003A05-;DE SELLIERS DE MORANVILLE;Berchem Sainte-Agathe;0,080311731;0,114096543;1,780243369;1,255061976;0,093697019;0,152128724;1,780243369;1,255061976;0,160623462;0,114096543;0,093697019;0,152128724;4,484071643;3,308799754;3,520330872;2,611543101
21003A41-;MONNET;Berchem Sainte-Agathe;0,027481542;0,04757872;0,609174186;0,523365925;0,032061799;0,063438294;0,609174186;0,523365925;0,054963084;0,04757872;0,032061799;0,063438294;1,534386109;1,379782893;1,204607602;1,089024046
21003A2MJ;GARE;Berchem Sainte-Agathe;0,019196062;0,027369312;0,425512715;0,301062437;0,022395406;0,036492417;0,425512715;0,301062437;0,038392125;0,027369312;0,022395406;0,036492417;1,071780148;0,793710062;0,8414274;0,626453153
21003A10-;HOPITAL FRANCAIS;Berchem Sainte-Agathe;0,127891715;0,199899915;2,834933005;2,198899068;0,149207;0,26653322;2,834933005;2,198899068;0,255783429;0,199899915;0,149207;0,26653322;7,140620727;5,797097544;5,605920153;4,57548695
21004B421;MARIE-LOUISE (SQUARE);Bruxelles;0,201632028;0,122975636;3,532036909;2,805173977;0,156438643;0,222685612;3,532036909;2,805173977;0,378929157;0,232656609;0,156438643;0,222685612;6,706003148;5,975951198;6,626045619;4,550098548
21004B411;DEUX EGLISES (RUE DES);Bruxelles;0,083778889;0,051782864;1,467575026;1,18120911;0,065000862;0,09376897;1,467575026;1,18120911;0,157446533;0,09796758;0,065000862;0,09376897;2,7863703;2,516367274;2,753147637;1,915965961
21004F511;AVENUE DES PAGODES;Bruxelles;0,091385679;0,066201653;1,600824997;1,510113387;0,070902682;0,119878669;1,600824997;1,510113387;0,171742052;0,125246371;0,070902682;0,119878669;3,039361633;3,217042499;3,003122485;2,449461169
21004C62-;BOENDAAL-OUEST;Bruxelles;0,03167759;0,024262386;0,55490399;0,553444697;0,02457744;0,043934591;0,55490399;0,553444697;0,059532023;0,045901811;0,02457744;0,043934591;1,053552949;1,179020811;1,040991146;0,897708282
21004C65-;VIVIER D'OIE;Bruxelles;0,018548063;0,013032367;0,324910889;0,297278866;0,014390738;0,023599152;0,324910889;0,297278866;0,034857566;0,02465583;0,014390738;0,023599152;0,616882977;0,633302607;0,609527711;0,482197591
21004G310;HAREN-SUD-OUEST;Bruxelles;0,056894619;0,038126607;0,996636771;0,869698809;0,044142377;0,069040071;0,996636771;0,869698809;0,106922646;0,072131418;0,044142377;0,069040071;1,892236547;1,852746989;1,869674888;1,410684443
21004D6MJ;QUAI DES USINES - MONNOYER;Bruxelles;0,000312608;0,000346606;0,005476026;0,007906353;0,000242541;0,000627637;0,005476026;0,007906353;0,000587487;0,00065574;0,000242541;0,000627637;0,010396904;0,016843154;0,010272939;0,012824404
21004F94-;VAL MARIA;Bruxelles;0,040847419;0,032858203;0,715534092;0,749522246;0,031691963;0,059499989;0,715534092;0,749522246;0,076764976;0,062164167;0,031691963;0,059499989;1,358528803;1,596731042;1,342330689;1,215753502
21004F901;PLACE PETER BENOIT;Bruxelles;0,097637835;0,0729258;1,710345521;1,663496631;0,075753493;0,132054827;1,710345521;1,663496631;0,183491793;0,13796773;0,075753493;0,132054827;3,247299715;3,543799696;3,208581264;2,698254607
21004G371;GARE DE FORMATION;Bruxelles;0,000312608;0,000207963;0,005476026;0,004743812;0,000242541;0,000376582;0,005476026;0,004743812;0,000587487;0,000393444;0,000242541;0,000376582;0,010396904;0,010105893;0,010272939;0,007694642
21004G30-;SAINTE-ELISABETH;Bruxelles;0,175372973;0,1169447;3,072050707;2,667603438;0,136065238;0,211764728;3,072050707;2,667603438;0,329580243;0,221246731;0,136065238;0,211764728;5,832663203;5,682880311;5,763118748;4,326953918
21004F930;COIN DES CERISES;Bruxelles;0,093678136;0,075560002;1,640982523;1,723584913;0,072681313;0,136824869;1,640982523;1,723584913;0,17605029;0,142951355;0,072681313;0,136824869;3,115605597;3,67180767;3,07845737;2,795720078
21004G321;HAREN-EST;Bruxelles;0,057311429;0,036878827;1,00393814;0,841235939;0,044465764;0,066780578;1,00393814;0,841235939;0,107705962;0,069770753;0,044465764;0,066780578;1,906099086;1,792111633;1,88337214;1,364516588
21004B2WJ;RUE DE PASCAL - ST.-SACREMENT;Bruxelles;0,018756468;0,012131193;0,328561573;0,276722348;0,014552432;0,021967295;0,328561573;0,276722348;0,035249224;0,022950906;0,014552432;0,021967295;0,623814246;0,589510406;0,616376337;0,448854141
21004B45-;ECOLE MILITAIRE;Bruxelles;0,081278027;0,052614717;1,423766816;1,200184357;0,063060538;0,095275298;1,423766816;1,200184357;0,152746637;0,099541357;0,063060538;0,095275298;2,703195067;2,556790845;2,670964126;1,946744531
21004B49-;CINQUANTENAIRE (PARC DU);Bruxelles;0,001146229;0,000554569;0,020078763;0,012650164;0,000889315;0,001004219;0,020078763;0,012650164;0,002154119;0,001049184;0,000889315;0,001004219;0,038121982;0,026949047;0,037667443;0,020519046
21004B1MJ;RUE JOSEPH II;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21004A25-;BEGUINAGE (PLACE DU);Bruxelles;0,100972318;0,056773983;1,768756468;1,29506059;0,078340592;0,102806943;1,768756468;1,29506059;0,189758322;0,107410239;0,078340592;0,102806943;3,358200026;2,758908698;3,318159279;2,100637379
21004B2MJ;SCHUMAN (ROND-POINT);Bruxelles;0,032511211;0,020380404;0,569506726;0,464893545;0,025224215;0,036905056;0,569506726;0,464893545;0,061098655;0,038557522;0,025224215;0,036905056;1,081278027;0,990377482;1,06838565;0,754074957
21004B44-;AMBIORIX-SUD (SQUARE);Bruxelles;0,144737409;0,100862205;2,535400138;2,300748668;0,112296266;0,182642371;2,535400138;2,300748668;0,272006511;0,190820387;0,112296266;0,182642371;4,813766601;4,901357944;4,756370731;3,731901572
21004B43-;AMBIORIX-NORD (SQUARE);Bruxelles;0,28228484;0,1961094;4,944851673;4,47341442;0,2190141;0,355117022;4,944851673;4,47341442;0,530500819;0,371017784;0,2190141;0,355117022;9,388404407;9,529856786;9,276463867;7,256047798
21004B293;LEOPOLD (PARC);Bruxelles;0,006668966;0,005407046;0,116821893;0,123339104;0,005174198;0,009791137;0,116821893;0,123339104;0,012533057;0,010229547;0,005174198;0,009791137;0,221800621;0,262753209;0,219156031;0,200060703
21004A24-;MARCHE AU PORCS;Bruxelles;0,196109291;0,109250058;3,435293779;2,492082406;0,15215376;0,197831186;3,435293779;2,492082406;0,368550218;0,206689299;0,15215376;0,197831186;6,522324508;5,308962282;6,444557031;4,042252149
21004F970;MARLY-NORD;Bruxelles;0,009899247;0,005892294;0,173407497;0,134407998;0,00768045;0,010669829;0,173407497;0,134407998;0,018603757;0,011147583;0,00768045;0,010669829;0,329235297;0,286333626;0,325309733;0,218014868
21004A35-;AD. MAX (BOULEVARD);Bruxelles;0,077630936;0,037780001;1,359879844;0,861792456;0,060230899;0,068412434;1,359879844;0,861792456;0,145892621;0,071475678;0,060230899;0,068412434;2,581897853;1,835903835;2,551113171;1,397860039
21004A83-;E. JACQMAIN (BOULEVARD)-OUEST;Bruxelles;0,088676411;0,046029212;1,553366103;1,049963653;0,068800664;0,083350195;1,553366103;1,049963653;0,166650497;0,087082294;0,068800664;0,083350195;2,949255131;2,236770911;2,914090347;1,703080855
21004F994;TRASSERSWEG - NEDER-HEEMBEEK;Bruxelles;0,004168104;0,003327413;0,073013683;0,075900987;0,003233874;0,006025315;0,073013683;0,075900987;0,007833161;0,006295106;0,003233874;0,006025315;0,138625388;0,161694283;0,136972519;0,123114279
21004F531;RUE DES FAINES;Bruxelles;0,14755088;0,102109984;2,584684374;2,329211538;0,114479131;0,184901864;2,584684374;2,329211538;0,277293894;0,193181052;0,114479131;0,184901864;4,907338737;4,9619933;4,848827182;3,778069426
21004E180;DOMAINE ROYALE;Bruxelles;0,001042026;0,000970495;0,018253421;0,022137788;0,000808468;0,001757384;0,018253421;0,022137788;0,00195829;0,001836072;0,000808468;0,001757384;0,034656347;0,047160832;0,03424313;0,035908331
21004E292;AVENUE DES CROIX DU FEU;Bruxelles;0,000312608;0,000207963;0,005476026;0,004743812;0,000242541;0,000376582;0,005476026;0,004743812;0,000587487;0,000393444;0,000242541;0,000376582;0,010396904;0,010105893;0,010272939;0,007694642
21004G3MJ;DOBBELENBERG (RUE DE);Bruxelles;0,023132977;0,017260955;0,40522594;0,39373637;0,017947999;0,031256323;0,40522594;0,39373637;0,043474043;0,03265586;0,017947999;0,031256323;0,769370904;0,838789091;0,760197482;0,63865532
21004F572;MARLY-SUD;Bruxelles;0,002917673;0,001594385;0,051109578;0,036369223;0,002263712;0,00288713;0,051109578;0,036369223;0,005483213;0,003016405;0,002263712;0,00288713;0,097037772;0,07747851;0,095880763;0,058992259
21004F91-;CROIX DE GUERRE (AVENUE DES);Bruxelles;0,137026417;0,099545104;2,400324825;2,270704527;0,1063136;0,18025735;2,400324825;2,270704527;0,257515163;0,188328575;0,1063136;0,18025735;4,557309633;4,837353957;4,502971571;3,683168836
21004F922;RUE CHATEAU BEYAERD;Bruxelles;0,159534178;0,105298755;2,794598712;2,401949984;0,123776518;0,190676124;2,794598712;2,401949984;0,299814232;0,199213861;0,123776518;0,190676124;5,305886728;5,116950321;5,242623175;3,896053943
21004G3NJ;HAREN-SUD;Bruxelles;0,019902696;0,013448294;0,348640336;0,306766489;0,015441747;0,024352316;0,348640336;0,306766489;0,037403343;0,025442718;0,015441747;0,024352316;0,661936228;0,653514393;0,654043779;0,497586876
21004C642;AVENUE FRANKLIN ROOSEVELT;Bruxelles;0,017818644;0,013933542;0,312133494;0,317835383;0,01382481;0,025231008;0,312133494;0,317835383;0,033486763;0,026360755;0,01382481;0,025231008;0,592623534;0,677094809;0,58555752;0,515541042
21004C591;CAMBRE (BOIS DE LA);Bruxelles;0,000104203;0;0,001825342;0;8,08468E-05;0;0,001825342;0;0,000195829;0;8,08468E-05;0;0,003465635;0;0,003424313;0
21004C61-;U.L.B.;Bruxelles;0,042202052;0,032719561;0,739263539;0,746359705;0,032742972;0,059248934;0,739263539;0,746359705;0,079310754;0,061901871;0,032742972;0,059248934;1,403582054;1,58999378;1,386846758;1,21062374
21004C54-;LOUISE (AVENUE)-SUD-EST;Bruxelles;0,086279752;0,062666277;1,511383236;1,429468588;0,066941187;0,113476772;1,511383236;1,429468588;0,16214643;0,118557821;0,066941187;0,113476772;2,869545533;3,045242324;2,835331149;2,318652248
21004C63-;NATIONS (SQUARE DES);Bruxelles;0,066064448;0,048524772;1,157266874;1,106889393;0,051256899;0,087869182;1,157266874;1,106889393;0,1241556;0,091803623;0,051256899;0,087869182;2,197212401;2,358041623;2,17101443;1,795416564
21004B2NJ;CITE DE LA CHAUSSEE;Bruxelles;0,022195154;0,011715266;0,388797861;0,267234725;0,017220378;0,021214131;0,388797861;0,267234725;0,041711582;0,022164017;0,017220378;0,021214131;0,738180191;0,56929862;0,729378665;0,433464856
21004B13-;TREVES (RUE DE);Bruxelles;0,022403559;0,013656257;0,392448545;0,311510301;0,017382071;0,024728898;0,392448545;0,311510301;0,04210324;0,025836162;0,017382071;0,024728898;0,745111461;0,663620285;0,736227291;0,505281519
21004F953;RUE DU WIMPELBERG;Bruxelles;0,066793866;0,052406754;1,170044268;1,195440545;0,051822827;0,094898716;1,170044268;1,195440545;0,125526403;0,099147912;0,051822827;0,094898716;2,221471844;2,546684952;2,194984621;1,939049889
21004F9MJ;NEDER-HEEMBEEK-NORD;Bruxelles;0,07419225;0,050881689;1,299643555;1,160652593;0,057562953;0,092137113;1,299643555;1,160652593;0,139430263;0,096262656;0,057562953;0,092137113;2,467531908;2,472575073;2,438110843;1,882622511
21004A02-;SAINT-FRANCOIS XAVIER;Bruxelles;0,08940583;0,054209102;1,566143498;1,23655358;0,069366592;0,098162429;1,566143498;1,23655358;0,1680213;0,102557761;0,069366592;0,098162429;2,973514574;2,634269356;2,938060538;2,00573679
21004A70-;BLAES (RUE)-SUD;Bruxelles;0,25581738;0,160824959;4,481214787;3,668547704;0,198479001;0,291223574;4,481214787;3,668547704;0,480760248;0,304263435;0,198479001;0,291223574;8,508133192;7,815223664;8,40668837;5,950523468
21004A1MJ;COLONIES (RUE DES);Bruxelles;0,00239666;0,00124778;0,041982868;0,02846287;0,001859477;0,002259493;0,041982868;0,02846287;0,004504067;0,002360665;0,001859477;0,002259493;0,079709598;0,060635356;0,078759199;0,046167854
21004A03-;BON SECOURS - PALAIS DU MIDI;Bruxelles;0,121812838;0,062319671;2,133824882;1,421562235;0,09450996;0,112849135;2,133824882;1,421562235;0,228924126;0,117902081;0,09450996;0,112849135;4,051326966;3,02839917;4,003021875;2,305827844
21004A19-;PALAIS ROYAL;Bruxelles;0,001458836;0,001455743;0,025554789;0,033206682;0,001131856;0,002636075;0,025554789;0,033206682;0,002741606;0,002754109;0,001131856;0,002636075;0,048518886;0,070741249;0,047940382;0,053862497
21004A23-;NOUVEAU MARCHE AU GRAIN;Bruxelles;0,181729332;0,106615856;3,183396574;2,431994125;0,140996895;0,193061145;3,183396574;2,431994125;0,341525813;0,201705674;0,140996895;0,193061145;6,04406692;5,180954308;5,97200184;3,944786678
21004A10-;GARE CENTRALE;Bruxelles;0,00479332;0,002356917;0,083965735;0,053763199;0,003718955;0,004267932;0,083965735;0,053763199;0,009008135;0,004459033;0,003718955;0,004267932;0,159419196;0,11453345;0,157518397;0,087205947
21004A01-;VIEILLE HALLE AUX BLES;Bruxelles;0,056373606;0,028144368;0,987510061;0,641995848;0,043738142;0,050964125;0,987510061;0,641995848;0,105943501;0,053246101;0,043738142;0,050964125;1,874908374;1,367664141;1,852553323;1,041341607
21004A22-;SENNE (RUE DE LA);Bruxelles;0,190899161;0,117083343;3,344026676;2,670765979;0,148111418;0,212015783;3,344026676;2,670765979;0,358758767;0,221509027;0,148111418;0,212015783;6,349042773;5,689617572;6,273341382;4,33208368
21004B10-;ORBAN (SQUARE);Bruxelles;0,022820369;0,013864221;0,399749914;0,316254112;0,017705459;0,02510548;0,399749914;0,316254112;0,042886556;0,026229606;0,017705459;0,02510548;0,758974;0,673726178;0,749924543;0,512976161
21004A72-;SAINT-THOMAS (INSTITUT);Bruxelles;0,092740313;0,051366937;1,624554444;1,171721487;0,071953691;0,093015805;1,624554444;1,171721487;0,174287829;0,097180692;0,071953691;0,093015805;3,084414884;2,496155489;3,047638554;1,900576677
21004A71-;BLAES (RUE)-CENTRE;Bruxelles;0,096700011;0,053377249;1,693917443;1,217578333;0,075025871;0,0966561;1,693917443;1,217578333;0,181729332;0,100983985;0,075025871;0,0966561;3,216109003;2,593845785;3,177762447;1,97495822
21004A002;BOURSE;Bruxelles;0,03449106;0,016151817;0,604188226;0,368436041;0,026760305;0,029247885;0,604188226;0,368436041;0,064819406;0,030557492;0,026760305;0,029247885;1,147125086;0,784890997;1,133447597;0,597617228
21004A34-;MONNAIE;Bruxelles;0,064397206;0,028144368;1,1280614;0,641995848;0,049963349;0,050964125;1,1280614;0,641995848;0,121022335;0,053246101;0,049963349;0,050964125;2,141762246;1,367664141;2,116225423;1,041341607
21004A15-;JACOBS (PLACE);Bruxelles;0,030843969;0,019271267;0,540301253;0,439593216;0,023930666;0,034896618;0,540301253;0,439593216;0,05796539;0,036459153;0,023930666;0,034896618;1,025827872;0,936479387;1,013596643;0,713036864
21004A04-;NOTRE-DAME DE LA CHAPELLE;Bruxelles;0,063042572;0,039305065;1,104331954;0,896580409;0,04891234;0,071174037;1,104331954;0,896580409;0,118476558;0,074360934;0,04891234;0,071174037;2,096708994;1,910013714;2,071709354;1,454287417
21004A16-;PALAIS JUSTICE-HOP. ST.-PIERRE;Bruxelles;0,168704007;0,07604525;2,955228815;1,734653807;0,13089104;0,13770356;2,955228815;1,734653807;0,317047186;0,143869392;0,13089104;0,13770356;5,610862582;3,695388086;5,543962717;2,813674243
21004A20-;BOURSE-NORD-OUEST;Bruxelles;0,140048293;0,07854081;2,453259745;1,791579547;0,108658158;0,142222547;2,453259745;1,791579547;0,263194205;0,148590721;0,108658158;0,142222547;4,657813039;3,816658798;4,602276647;2,906009952
21004A14-;GRAND SABLON;Bruxelles;0,099930292;0,059200222;1,750503047;1,35040506;0,077532123;0,107200402;1,750503047;1,35040506;0,187800032;0,11200042;0,077532123;0,107200402;3,323543679;2,87681078;3,283916149;2,190408208
21004A001;GRAND-PLACE;Bruxelles;0,054706364;0,022460037;0,958304588;0,512331662;0,042444593;0,040670878;0,958304588;0,512331662;0,102810236;0,042491962;0,042444593;0,040670878;1,819458218;1,091436408;1,797764315;0,831021381
21004A32-;CONGRES - GARE;Bruxelles;0,07096197;0,041038093;1,243057951;0,936112173;0,055056701;0,074312222;1,243057951;0,936112173;0,133359564;0,077639635;0,055056701;0,074312222;2,360097232;1,994229487;2,33195714;1,518409437
21004A30-;SAINT-MICHEL ET GUDULE;Bruxelles;0,001458836;0,000415927;0,025554789;0,009487623;0,001131856;0,000753164;0,025554789;0,009487623;0,002741606;0,000786888;0,001131856;0,000753164;0,048518886;0,020211785;0,047940382;0,015389285
21004C52-;LOUISE (AVENUE)-NORD-OUEST;Bruxelles;0,05533158;0,041800625;0,96925664;0,953506149;0,042929674;0,075693024;0,96925664;0,953506149;0,10398521;0,079082264;0,042929674;0,075693024;1,840252027;2,031284426;1,818310193;1,546623126
21004A12-;REGENT (BOULEVARD DU);Bruxelles;0,009274031;0,004505872;0,162455444;0,102782587;0,007195369;0,008159281;0,162455444;0,102782587;0,017428783;0,008524622;0,007195369;0,008159281;0,308441488;0,218961008;0,304763855;0,166717252
21004C552;LOUISE (AVENUE)-SUD;Bruxelles;0,087530183;0,059408185;1,53328734;1,355148872;0,067911349;0,107576984;1,53328734;1,355148872;0,164496378;0,112393864;0,067911349;0,107576984;2,911133149;2,886916672;2,876422904;2,19810285
21004B112;RUE DU COMMERCE;Bruxelles;0,002292457;0,001317101;0,040157526;0,030044141;0,001778631;0,002385021;0,040157526;0,030044141;0,004308238;0,002491813;0,001778631;0,002385021;0,076243963;0,064003987;0,075334886;0,048732735
21004A3MJ;CITE ADMINISTRATIVE ET CONGRES;Bruxelles;0,008544613;0,003674018;0,14967805;0,08380734;0,006629441;0,006652952;0,14967805;0,08380734;0,01605798;0,006950846;0,006629441;0,006652952;0,284182046;0,178537437;0,280793664;0,135938683
21004C51-;LOUISE (AVENUE)-NORD-EST;Bruxelles;0,052622312;0,036324258;0,921797746;0,828585775;0,040827656;0,065776359;0,921797746;0,828585775;0,098893656;0,068721569;0,040827656;0,065776359;1,750145524;1,765162586;1,729278056;1,343997542
21004A33-;LIBERTE (PLACE DE LA);Bruxelles;0,127856588;0,07666914;2,239694722;1,748885242;0,099199077;0,138833307;2,239694722;1,748885242;0,240282209;0,145049724;0,099199077;0,138833307;4,252333779;3,725705764;4,201632028;2,836758171
21004C53-;LOUISE (AVENUE)-SUD-OUEST;Bruxelles;0,041368432;0,027589799;0,724660803;0,629345684;0,032096197;0,049959906;0,724660803;0,629345684;0,077744122;0,052196917;0,032096197;0,049959906;1,375856977;1,340715094;1,359452254;1,02082256
21004C501;LOUISE (AVENUE)-NORD;Bruxelles;0,026780068;0,020934973;0,469112912;0,47754371;0,020777639;0,037909276;0,469112912;0,47754371;0,050328059;0,039606706;0,020777639;0,037909276;0,890668118;1,017326529;0,880048436;0,774594003
21004A21-;ANNEESSENS (PLACE);Bruxelles;0,372211682;0,204497253;6,520121881;4,664748158;0,288784926;0,370305837;6,520121881;4,664748158;0,699501265;0,386886696;0,288784926;0,370305837;12,37924715;9,937461124;12,23164597;7,566398375
21004A13-;PETIT SABLON;Bruxelles;0,048871019;0,031194496;0,856085432;0,711571753;0,03791717;0,056487331;0,856085432;0,711571753;0,091843811;0,059016615;0,03791717;0,056487331;1,625382675;1,5158839;1,606002788;1,154196362
21004E70-;MARIE-CHRISTINE (RUE);Bruxelles;0,311044757;0,187444262;5,448646085;4,2757556;0,241327829;0,339426096;5,448646085;4,2757556;0,584549629;0,35462428;0,241327829;0,339426096;10,34491958;9,108777925;10,22157425;6,935437697
21004E74-;EM. DELVA (RUE);Bruxelles;0,447133351;0,28095843;7,832542831;6,408889588;0,346913806;0,508762562;7,832542831;6,408889588;0,840302331;0,531542975;0,346913806;0,508762562;14,8710385;13,653061;14,693727;10,3954619
21004E201;AVENUE JEAN DE BOLOGNE;Bruxelles;0,27186458;0,198327675;4,762317466;4,524015078;0,210929415;0,359133898;4,762317466;4,524015078;0,510917917;0,375214521;0,210929415;0,359133898;9,041840937;9,637652975;8,934032569;7,338123984
21004E83-;STIENON (AVENUE);Bruxelles;0,221847332;0,159091931;3,886153271;3,62901594;0,17212293;0,288085389;3,886153271;3,62901594;0,416919987;0,300984734;0,17212293;0,288085389;7,37833628;7,731007891;7,290362338;5,886401448
21004E8MJ;HEYSEL;Bruxelles;0,006356359;0,008457175;0,111345866;0,192915009;0,004931657;0,015314343;0,111345866;0,192915009;0,01194557;0,01600006;0,004931657;0,015314343;0,211403717;0,410972969;0,208883092;0,312915458
21004E130;SACRE-COEUR;Bruxelles;0,290621047;0,1809974;5,090879039;4,128697438;0,225481847;0,327752048;5,090879039;4,128697438;0,546167141;0,342427513;0,225481847;0,327752048;9,665655183;8,795495252;9,550408905;6,696903782
21004E73-;EM. BOCKSTAEL (BOULEVARD)-SUD;Bruxelles;0,215595176;0,129561141;3,776632747;2,955394681;0,16727212;0,234610715;3,776632747;2,955394681;0,405170245;0,245115673;0,16727212;0,234610715;7,170398198;6,295971132;7,084903559;4,793762225
21004E72-;MAISON ROUGE (PLACE)-SUD;Bruxelles;0,332197884;0,204012006;5,819190525;4,653679264;0,257739738;0,369427145;5,819190525;4,653679264;0,624302921;0,385968659;0,257739738;0,369427145;11,04844343;9,913880708;10,91670978;7,54844421
21004E193;N.D. DE LAEKEN;Bruxelles;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21004D64-;MASUI (PLACE)-NORD;Bruxelles;0,054081149;0,035007157;0,947352535;0,798541634;0,041959512;0,063391338;0,947352535;0,798541634;0,101635262;0,066229756;0,041959512;0,063391338;1,79866441;1,701158599;1,777218437;1,295264807
21004E112;RUE DES CHRYSANTHEMES;Bruxelles;0,028030499;0,018439413;0,491017017;0,42061797;0,021747801;0,033390289;0,491017017;0,42061797;0,052678007;0,034885377;0,021747801;0,033390289;0,932255735;0,896055817;0,921140192;0,682258294
21004D62-;ANVERS (CHAUSSEE D')-NORD;Bruxelles;0,198193343;0,116806058;3,471800621;2,664440897;0,153770697;0,211513673;3,471800621;2,664440897;0,372466799;0,220984435;0,153770697;0,211513673;6,591637202;5,676143049;6,513043291;4,321824157
21004E211;RUE DE WAND;Bruxelles;0,047620588;0,033690056;0,834181327;0,768497493;0,036947008;0,061006318;0,834181327;0,768497493;0,089493863;0,063737944;0,036947008;0,061006318;1,583795059;1,637154612;1,564911033;1,246532071
21004D631;ALLEE VERTE - BASSIN VERGOTE;Bruxelles;0,03449106;0,016914349;0,604188226;0,385830017;0,026760305;0,030628686;0,604188226;0,385830017;0,064819406;0,03200012;0,026760305;0,030628686;1,147125086;0,821945937;1,133447597;0,625830916
21004E12-;PRINCE LEOPOLD (SQUARE);Bruxelles;0,28551512;0,191672849;5,001437277;4,372213104;0,221520352;0,347083268;5,001437277;4,372213104;0,536571519;0,36262431;0,221520352;0,347083268;9,495839082;9,314264409;9,382617569;7,091895426
