,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,ChildOrParent,HouseholdID,HouseholdTypeID,HouseholdTypeName,Code,Commune,WorkerID,WorkerType
0,21001A041,VEEWEYDE-SUD,1517,18,0,male,child,639,1,couple_with_child,21001A041,Anderlecht,3,Secondaires
1,21001A041,VEEWEYDE-SUD,510,18,0,male,child,262,1,couple_with_child,21001A041,Anderlecht,3,Secondaires
2,21001A041,VEEWEYDE-SUD,622,18,0,male,child,303,1,couple_with_child,21001A041,Anderlecht,3,Secondaires
3,21001A041,VEEWEYDE-SUD,981,18,0,male,child,439,4,single_with_child,21001A041,Anderlecht,3,Secondaires
4,21001A041,VEEWEYDE-SUD,982,18,0,male,child,439,4,single_with_child,21001A041,Anderlecht,3,Secondaires
5,21001A041,VEEWEYDE-SUD,1522,18,0,male,child,640,1,couple_with_child,21001A041,Anderlecht,3,Secondaires
6,21001A472,STADE COMMUNAL - INDUSTRIE,3020,18,0,male,child,1510,1,couple_with_child,21001A472,Anderlecht,3,Secondaires
7,21001A83-,PETERBOS,4721,18,0,male,child,2509,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
8,21001A83-,PETERBOS,4730,18,0,male,child,2512,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
9,21001A83-,PETERBOS,5632,18,0,male,child,2903,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
10,21001A83-,PETERBOS,5060,18,0,male,child,2661,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
11,21001A83-,PETERBOS,5410,18,0,male,child,2811,4,single_with_child,21001A83-,Anderlecht,3,Secondaires
12,21001A83-,PETERBOS,4870,18,0,male,child,2575,1,couple_with_child,21001A83-,Anderlecht,3,Secondaires
13,21001A503,VIVES,7704,18,0,male,child,4220,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
14,21001A503,VIVES,8134,18,0,male,child,4436,1,couple_with_child,21001A503,Anderlecht,3,Secondaires
15,21001A503,VIVES,7608,18,0,male,child,4170,4,single_with_child,21001A503,Anderlecht,3,Secondaires
16,21001A332,ROUE,9544,18,0,male,child,5249,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
17,21001A332,ROUE,9715,18,0,male,child,5313,4,single_with_child,21001A332,Anderlecht,3,Secondaires
18,21001A332,ROUE,9317,18,0,male,child,5170,1,couple_with_child,21001A332,Anderlecht,3,Secondaires
19,21001A43-,VAN BEETHOVEN,10602,18,0,male,child,5847,4,single_with_child,21001A43-,Anderlecht,3,Secondaires
20,21001A43-,VAN BEETHOVEN,11103,18,0,male,child,6046,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
21,21001A43-,VAN BEETHOVEN,10563,18,0,male,child,5832,1,couple_with_child,21001A43-,Anderlecht,3,Secondaires
22,21001A32-,AURORE,14679,18,0,male,child,8008,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
23,21001A32-,AURORE,13423,18,0,male,child,7447,4,single_with_child,21001A32-,Anderlecht,3,Secondaires
