Hour;Min;position;regression;proba
0;0;0;0;0,00
0;1;1;0;0,00
0;2;2;0;0,00
0;3;3;0;0,00
0;4;4;0;0,00
0;5;5;0;0,00
0;6;6;0;0,00
0;7;7;0;0,00
0;8;8;0;0,00
0;9;9;0;0,00
0;10;10;0;0,00
0;11;11;0;0,00
0;12;12;0;0,00
0;13;13;0;0,00
0;14;14;0;0,00
0;15;15;0;0,00
0;16;16;0;0,00
0;17;17;0;0,00
0;18;18;0;0,00
0;19;19;0;0,00
0;20;20;0;0,00
0;21;21;0;0,00
0;22;22;0;0,00
0;23;23;0;0,00
0;24;24;0;0,00
0;25;25;0;0,00
0;26;26;0;0,00
0;27;27;0;0,00
0;28;28;0;0,00
0;29;29;0;0,00
0;30;30;0;0,00
0;31;31;0;0,00
0;32;32;0;0,00
0;33;33;0;0,00
0;34;34;0;0,00
0;35;35;0;0,00
0;36;36;0;0,00
0;37;37;0;0,00
0;38;38;0;0,00
0;39;39;0;0,00
0;40;40;0;0,00
0;41;41;0;0,00
0;42;42;0;0,00
0;43;43;0;0,00
0;44;44;0;0,00
0;45;45;0;0,00
0;46;46;0;0,00
0;47;47;0;0,00
0;48;48;0;0,00
0;49;49;0;0,00
0;50;50;0;0,00
0;51;51;0;0,00
0;52;52;0;0,00
0;53;53;0;0,00
0;54;54;0;0,00
0;55;55;0;0,00
0;56;56;0;0,00
0;57;57;0;0,00
0;58;58;0;0,00
0;59;59;0;0,00
1;0;60;0;0,00
1;1;61;0;0,00
1;2;62;0;0,00
1;3;63;0;0,00
1;4;64;0;0,00
1;5;65;0;0,00
1;6;66;0;0,00
1;7;67;0;0,00
1;8;68;0;0,00
1;9;69;0;0,00
1;10;70;0;0,00
1;11;71;0;0,00
