,SectorStatID,SectorStatName,PersID,Age,GenderID,GenderName,HouseholdID,HouseholdTypeID,HouseholdTypeName,WorkerID,WorkerType,WorkSectorStatID,WorkSectorStatName,TripChainType
20,21001A83-,PETERBOS,6340,17,0,male,3161,2,couple_no_child,6,Worker,21002A22-,CANARIS (AVENUE DES),8.0
63,21001B321,ALBERT I- QUARTIER,56307,17,1,female,30684,4,single_with_child,6,Worker,21007A142,MONTE CARLO,8.0
191,21003A011,MOLENBERG,176626,16,0,male,93431,2,couple_no_child,6,Worker,21001A37-,ZUEN - INDUSTRIE,8.0
235,21004F930,COIN DES CERISES,207801,16,0,male,109549,4,single_with_child,6,Worker,21002A12-,AVENUE SCHALLER,8.0
256,21004C61-,U.L.B.,241359,17,1,female,129280,2,couple_no_child,6,Worker,21019A03-,CAPITAINE PIRET (AVENUE),8.0
479,21004D610,ANVERS (CHAUSSEE D')-SUD,381566,17,0,male,207528,1,couple_with_child,6,Worker,21006A02-,IEDER ZIJN HUIS - STROOBANTS,8.0
504,21005A15-,SAINT-MICHEL COLLEGE,411517,17,1,female,224818,4,single_with_child,6,Worker,21019A12-,ESCRIME (AVENUE DE L'),8.0
525,21006A12-,GERMINAL I,436931,16,0,male,239704,1,couple_with_child,6,Worker,21018A81-,KAPELLEVELD-SUD,8.0
622,21009A121,GENERAL DE GAULLE,528182,16,1,female,289196,1,couple_with_child,6,Worker,21006A21-,HOME FAMILIAL BRABANT,8.0
733,21012A00-,CENTRE,693746,17,0,male,381070,2,couple_no_child,6,Worker,21001A552,TREFLE,8.0
767,21012A672,ULENS,703678,16,1,female,385595,1,couple_with_child,6,Worker,21004C61-,U.L.B.,8.0
867,21012A152,ETANGS NOIRS,746489,16,0,male,405680,1,couple_with_child,6,Worker,21004B411,DEUX EGLISES (RUE DES),8.0
892,21012A03-,RANSFORT,769668,16,0,male,419173,4,single_with_child,6,Worker,21009A01-,BLYCKAERTS,8.0
909,21012A02-,BRUNFAUT (QUARTIER),772112,17,0,male,420865,1,couple_with_child,6,Worker,21012A141,INDEPENDANCE,8.0
916,21012A732,CANAL-NORD,774399,17,1,female,422291,1,couple_with_child,6,Worker,21017A451,FUTAIE,8.0
940,21013A612,JAMAR,804204,16,1,female,438881,1,couple_with_child,6,Worker,21008A01-,VAN PAGE-SUD,8.0
1079,21015A00-,COLIGNON (PLACE),974903,17,1,female,527955,4,single_with_child,6,Worker,21017A374,ZONING DE BUREAUX-SUD,8.0
1090,21015A24-,WAELHEM (RUE),980714,17,1,female,530453,1,couple_with_child,6,Worker,21009A20-,PETITE SUISSE (PLACE DE LA),8.0
1107,21015A21-,GUIDO GEZELLE (RUE),996869,17,1,female,538928,4,single_with_child,6,Worker,21007A05-,NEERSTALLE,8.0
1275,21018A14-,CHANCELLERIE,1168181,17,1,female,635168,4,single_with_child,6,Worker,21014A03-,MADOU,8.0
1394,21001A031,RAUTER-SUD,53211,16,1,female,29190,5,colloc,6,Worker,21004E8MJ,HEYSEL,8.0
1480,21012A152,ETANGS NOIRS,745693,17,1,female,407199,5,colloc,6,Worker,21012A011,CANAL-SUD,8.0
1493,21013A201,ANGLETERRE (RUE D'),796281,17,0,male,434406,5,colloc,6,Worker,21010A111,HEYMBOSCH,8.0
1530,21015A21-,GUIDO GEZELLE (RUE),997137,17,1,female,539139,5,colloc,6,Worker,21007A60-,SAINT-ANTOINE,8.0
1536,21018A60-,ROODEBEEK PARC,1157868,17,1,female,629129,5,colloc,6,Worker,21012A851,CONDOR,8.0
1579,21001C522,HOPITAL U.L.B.,40449,18,1,female,22290,3,single,6,Worker,21009A501,LUXEMBOURG (PLACE DE),8.0
1617,21001A011,KLEINMOLEN,84980,18,1,female,45445,3,single,6,Worker,21001A52-,SCHERDEMAEL-NORD,8.0
1632,21001B21-,BROGNIEZ-NORD,90943,18,1,female,48538,2,couple_no_child,6,Worker,21004C63-,NATIONS (SQUARE DES),8.0
1665,21002A20-,SAINT-JULIEN,127115,18,0,male,67067,3,single,6,Worker,21006A142,ED. DEKNOOP (RUE),8.0
1720,21004F930,COIN DES CERISES,206578,18,0,male,109287,1,couple_with_child,6,Worker,21009A82-,FORET,8.0
1741,21004A24-,MARCHE AU PORCS,225231,18,0,male,120239,1,couple_with_child,6,Worker,21005A15-,SAINT-MICHEL COLLEGE,8.0
1755,21004C54-,LOUISE (AVENUE)-SUD-EST,243122,18,1,female,130310,3,single,6,Worker,21002A01-,SAINTE-ANNE,8.0
1891,21004E12-,PRINCE LEOPOLD (SQUARE),353370,18,1,female,191993,5,colloc,6,Worker,21016A620,KRIEKENPUT,8.0
1916,21004E82-,CITE MODELE,372312,18,0,male,202283,1,couple_with_child,6,Worker,21015A51-,CERISIERS (AVENUE DES),8.0
1962,21005A15-,SAINT-MICHEL COLLEGE,411505,18,1,female,224810,3,single,6,Worker,21013A23-,ROI (AVENUE DU),8.0
1966,21005A031,MAELBEEK,413374,18,1,female,225922,1,couple_with_child,6,Worker,21017A09-,FORET DE SOIGNES,8.0
2010,21006A24-,IEDER ZIJN HUIS - ZAVENTEM,444411,18,1,female,244115,4,single_with_child,6,Worker,21002A24-,AVENUE DE BROUCKERE,8.0
2070,21009A42-,RENIER CHALON,532334,18,1,female,292032,4,single_with_child,6,Worker,21001C522,HOPITAL U.L.B.,8.0
2118,21009A2MJ,CAMPUS UNIVERSITAIRE,557968,18,1,female,307515,3,single,6,Worker,21004D600,PARVIS SAINT-ROCH,8.0
2132,21009A2MJ,CAMPUS UNIVERSITAIRE,558380,18,0,male,307927,3,single,6,Worker,21019A34-,EUROPE (QUARTIER DE L'),8.0
2209,21011A01-,SAINTE-ANNE,662481,18,1,female,365127,1,couple_with_child,6,Worker,21005A13-,LA CHASSE,8.0
2315,21013A242,BETHLEEM (PLACE DE),776129,18,0,male,423197,1,couple_with_child,6,Worker,21001A401,ARBORETUM,8.0
2445,21015A421,PALAIS (RUE DE),949585,18,0,male,516416,3,single,6,Worker,21019A30-,EGLANTINES (AVENUE),8.0
2464,21015A41-,VANDERLINDEN (RUE),961990,18,1,female,522268,2,couple_no_child,6,Worker,21017A512,VANDER ELST - BIEN FAIRE,8.0
2466,21015A41-,VANDERLINDEN (RUE),961009,18,1,female,521961,1,couple_with_child,6,Worker,21008A240,REFORME,8.0
2600,21018A04-,BEETEPUT,1138536,18,1,female,618462,1,couple_with_child,6,Worker,21001B20-,CONSEIL-NORD,8.0
2631,21018A87-,SAINT-LUC,1172807,18,1,female,638066,3,single,6,Worker,21015A64-,DUPLOYE SQUARE,8.0
2663,21019A131,KONKEL,1181704,18,0,male,643161,1,couple_with_child,6,Worker,21003A10-,HOPITAL FRANCAIS,8.0
2693,21019A20-,SAINT-PAUL,1207363,18,1,female,656871,1,couple_with_child,6,Worker,21019A09-,WOLUWE (PARC DE),8.0
2780,21004A70-,BLAES (RUE)-SUD,254945,20,0,male,137191,4,single_with_child,6,Worker,21004E211,RUE DE WAND,8.0
2957,21015A21-,GUIDO GEZELLE (RUE),996845,20,1,female,538913,4,single_with_child,6,Worker,21012A11-,INDUSTRIE,8.0
3041,21001A472,STADE COMMUNAL - INDUSTRIE,3068,56,1,female,1530,1,couple_with_child,6,Worker,21012A552,PFEIFFER,8.0
3070,21001A472,STADE COMMUNAL - INDUSTRIE,3125,52,1,female,1552,3,single,6,Worker,21004D631,ALLEE VERTE - BASSIN VERGOTE,8.0
3140,21001A472,STADE COMMUNAL - INDUSTRIE,3312,36,1,female,1630,1,couple_with_child,6,Worker,21006A37-,ZONE INDUSTRIELLE,8.0
3371,21001A83-,PETERBOS,4629,50,0,male,2466,1,couple_with_child,6,Worker,21017A534,RUE DES BEGONIAS,8.0
3386,21001A83-,PETERBOS,4686,56,0,male,2491,1,couple_with_child,6,Worker,21012A05-,SAINT-JOSEPH,8.0
3395,21001A83-,PETERBOS,4735,53,1,female,2514,3,single,6,Worker,21004E81-,DISQUE (RUE DU),8.0
3430,21001A83-,PETERBOS,4892,50,1,female,2586,3,single,6,Worker,21018A21-,DE BROQUEVILLE (AVENUE)-NORD,8.0
3445,21001A83-,PETERBOS,4945,49,1,female,2611,3,single,6,Worker,21004D600,PARVIS SAINT-ROCH,8.0
3502,21001A83-,PETERBOS,5196,44,1,female,2719,3,single,6,Worker,21015A05-,ROYALE SAINTE-MARIE (RUE),8.0
3589,21001A83-,PETERBOS,5547,37,1,female,2866,3,single,6,Worker,21012A152,ETANGS NOIRS,8.0
3730,21001A83-,PETERBOS,6615,31,0,male,3433,3,single,6,Worker,21015A142,SAINTE-FAMILLE,8.0
3928,21001A32-,AURORE,13353,45,0,male,7407,1,couple_with_child,6,Worker,21003A02-,LAURE - BASILIQUE,8.0
3941,21001A32-,AURORE,13481,62,1,female,7477,2,couple_no_child,6,Worker,21005A13-,LA CHASSE,8.0
4004,21001A32-,AURORE,14224,51,1,female,7806,3,single,6,Worker,21017A192,STADE DES TROIS TILLEULS,8.0
4358,21001A552,TREFLE,26807,53,0,male,14620,5,colloc,6,Worker,21007A41-,PONT DE LUTTRE-OUEST,8.0
4395,21001A34-,ROUE - CITE JARDIN,29325,43,1,female,15947,1,couple_with_child,6,Worker,21007A541,LYCEE,8.0
4448,21001C512,CHANTS D'OISEAUX,35794,53,0,male,19501,3,single,6,Worker,21008A01-,VAN PAGE-SUD,8.0
4585,21001A82-,MOORTEBEEK,38403,29,0,male,21031,4,single_with_child,6,Worker,21014A10-,SAINT-FRANCOIS,8.0
4693,21001A82-,MOORTEBEEK,39444,52,1,female,21557,5,colloc,6,Worker,21004A25-,BEGUINAGE (PLACE DU),8.0
4892,21001A031,RAUTER-SUD,53209,58,0,male,29189,4,single_with_child,6,Worker,21004A23-,NOUVEAU MARCHE AU GRAIN,8.0
4955,21001B22-,BROGNIEZ-SUD,54493,39,0,male,29868,3,single,6,Worker,21018A311,PARC SCHUMAN,8.0
4963,21001B22-,BROGNIEZ-SUD,54594,40,0,male,29943,5,colloc,6,Worker,21019A03-,CAPITAINE PIRET (AVENUE),8.0
4991,21001B321,ALBERT I- QUARTIER,55130,39,0,male,30287,1,couple_with_child,6,Worker,21005A33-,CARDINAL LAVIGERIE (RUE),8.0
4999,21001B321,ALBERT I- QUARTIER,55171,38,1,female,30304,1,couple_with_child,6,Worker,21004B49-,CINQUANTENAIRE (PARC DU),8.0
5054,21001B321,ALBERT I- QUARTIER,55502,47,1,female,30413,1,couple_with_child,6,Worker,21016A65-,ALSEMBERG-SUD,8.0
5201,21001B20-,CONSEIL-NORD,57227,32,0,male,31358,1,couple_with_child,6,Worker,21016A05-,LE CHAT,8.0
5484,21001B20-,CONSEIL-NORD,59729,33,1,female,32207,1,couple_with_child,6,Worker,21004A13-,PETIT SABLON,8.0
5724,21001A142,VEEWEYDE-NORD,65413,47,0,male,35536,4,single_with_child,6,Worker,21006A142,ED. DEKNOOP (RUE),8.0
5754,21001A941,CROCUS,67796,51,1,female,36774,1,couple_with_child,6,Worker,21007A132,DENAYER (RUE),8.0
5771,21001A941,CROCUS,68033,46,1,female,36863,3,single,6,Worker,21015A21-,GUIDO GEZELLE (RUE),8.0
5859,21001A90-,SCHEUTKAPEL,70326,35,0,male,38077,1,couple_with_child,6,Worker,21001A30-,BIZET,8.0
5907,21001A90-,SCHEUTKAPEL,70848,42,1,female,38288,1,couple_with_child,6,Worker,21013A211,FONTAINAS,8.0
5948,21001A90-,SCHEUTKAPEL,71370,25,0,male,38492,1,couple_with_child,6,Worker,21010A4MJ,VUB,8.0
6009,21001B31-,ALBERT I- IMMEUBLES,73530,58,1,female,39858,1,couple_with_child,6,Worker,21003A38-,KONINCKXBOS,8.0
6037,21001B31-,ALBERT I- IMMEUBLES,73625,49,0,male,39893,1,couple_with_child,6,Worker,21010A00-,CENTRE,8.0
6043,21001B31-,ALBERT I- IMMEUBLES,73649,49,1,female,39903,1,couple_with_child,6,Worker,21013A252,DANEMARK (RUE DE),8.0
6266,21001B25-,REVISION-NORD,75782,42,1,female,40848,4,single_with_child,6,Worker,21012A53-,SIPPELBERG,8.0
6332,21001B25-,REVISION-NORD,76616,29,1,female,41123,1,couple_with_child,6,Worker,21007A21-,MAGNANERIE,8.0
6351,21001B25-,REVISION-NORD,77324,60,0,male,41409,3,single,6,Worker,21006A48-,CIMETIERE BRUXELLES,8.0
6393,21001B25-,REVISION-NORD,77573,37,0,male,41658,3,single,6,Worker,21012A12-,BIRMINGHAM-SUD,8.0
6577,21001A72-,OSSEGEM,82138,38,0,male,44140,3,single,6,Worker,21004A34-,MONNAIE,8.0
6795,21001A011,KLEINMOLEN,84121,40,0,male,45151,1,couple_with_child,6,Worker,21014A02-,CHARITE,8.0
6814,21001A011,KLEINMOLEN,84318,33,1,female,45220,1,couple_with_child,6,Worker,21004E211,RUE DE WAND,8.0
7016,21001B17-,ABATTOIR,86274,58,0,male,46473,1,couple_with_child,6,Worker,21004D600,PARVIS SAINT-ROCH,8.0
7039,21001B17-,ABATTOIR,86405,46,1,female,46515,1,couple_with_child,6,Worker,21002A11-,SACRE-COEUR,8.0
7057,21001B17-,ABATTOIR,86452,39,0,male,46529,1,couple_with_child,6,Worker,21016A39-,FORET DE SOIGNES LORRAINE-EST,8.0
7089,21001B17-,ABATTOIR,86659,27,1,female,46592,1,couple_with_child,6,Worker,21001B11-,ROSEE-OUEST,8.0
7104,21001B17-,ABATTOIR,86821,55,0,male,46666,3,single,6,Worker,21005A33-,CARDINAL LAVIGERIE (RUE),8.0
7337,21001B21-,BROGNIEZ-NORD,89926,39,1,female,48195,4,single_with_child,6,Worker,21013A052,FAIDER (RUE),8.0
7406,21001B21-,BROGNIEZ-NORD,90724,30,0,male,48465,1,couple_with_child,6,Worker,21004A001,GRAND-PLACE,8.0
7449,21001B21-,BROGNIEZ-NORD,91189,48,0,male,48761,3,single,6,Worker,21015A811,TERDELT,8.0
7475,21001B21-,BROGNIEZ-NORD,91304,38,0,male,48876,3,single,6,Worker,21010A01-,ESSEGHEM,8.0
7594,21001A00-,RESISTANCE,104516,31,1,female,55393,1,couple_with_child,6,Worker,21001C71-,BON AIR - CITE JARDIN,8.0
7659,21001B10-,ROSEE-EST,109722,41,0,male,58047,1,couple_with_child,6,Worker,21016A102,GROESELENBERG,8.0
7680,21001B10-,ROSEE-EST,109843,51,0,male,58087,1,couple_with_child,6,Worker,21007A142,MONTE CARLO,8.0
7745,21001B10-,ROSEE-EST,110148,43,0,male,58189,1,couple_with_child,6,Worker,21005A01-,SAINTE-GERTRUDE,8.0
7912,21001B10-,ROSEE-EST,111544,40,0,male,58805,3,single,6,Worker,21009A192,ETANGS,8.0
7919,21001B10-,ROSEE-EST,111576,36,0,male,58837,3,single,6,Worker,21007A40-,PONT DE LUTTRE,8.0
7981,21001B332,GOUJONS,112425,62,1,female,59481,1,couple_with_child,6,Worker,21009A40-,MELEZES,8.0
7983,21001B332,GOUJONS,112436,60,0,male,59487,1,couple_with_child,6,Worker,21018A512,QUARTIER DES PEINTRES,8.0
7999,21001B332,GOUJONS,112495,58,1,female,59512,4,single_with_child,6,Worker,21015A35-,JEAN STOBBAERTS (AVENUE),8.0
8070,21001B332,GOUJONS,112814,34,1,female,59651,1,couple_with_child,6,Worker,21007A03-,FOYER FORESTOIS - FAMILLE,8.0
8100,21001B332,GOUJONS,113079,57,0,male,59778,3,single,6,Worker,21017A021,DREVE DES EQUIPAGES,8.0
8347,21001B241,REVISION-SUD,114508,34,0,male,60449,1,couple_with_child,6,Worker,21009A151,A. DELPORTE-NORD,8.0
8416,21001B241,REVISION-SUD,114994,36,0,male,60748,3,single,6,Worker,21004F511,AVENUE DES PAGODES,8.0
8430,21001B241,REVISION-SUD,115061,54,0,male,60812,4,single_with_child,6,Worker,21019A28-,ETANGS MELLAERTS,8.0
8472,21001A120,MINIMES,116994,62,1,female,61895,1,couple_with_child,6,Worker,21002A11-,SACRE-COEUR,8.0
8523,21001A120,MINIMES,117506,52,1,female,62103,3,single,6,Worker,21016A912,GLOBE-OUEST,8.0
8579,21001A120,MINIMES,118256,39,1,female,62391,3,single,6,Worker,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,8.0
8650,21001A120,MINIMES,119850,37,0,male,63206,4,single_with_child,6,Worker,21015A30-,GRANDE RUE AU BOIS,8.0
8663,21001A02-,WAYEZ,121834,45,0,male,64351,1,couple_with_child,6,Worker,21004E222,MUTSAARD (AVENUE),8.0
8782,21001A112,BIESTEBROEK,123466,57,0,male,65186,1,couple_with_child,6,Worker,21001C611,SOETKIN,8.0
8828,21001A112,BIESTEBROEK,123763,49,1,female,65295,1,couple_with_child,6,Worker,21005A33-,CARDINAL LAVIGERIE (RUE),8.0
8851,21001A112,BIESTEBROEK,123950,45,1,female,65366,3,single,6,Worker,21012A552,PFEIFFER,8.0
8873,21001A112,BIESTEBROEK,124189,40,1,female,65455,3,single,6,Worker,21009A41-,SAINT-GEORGES,8.0
8912,21001A112,BIESTEBROEK,124574,34,0,male,65597,1,couple_with_child,6,Worker,21010A4MJ,VUB,8.0
8923,21001A112,BIESTEBROEK,125166,63,0,male,65824,3,single,6,Worker,21013A522,RUE D'ECOSSE,8.0
8964,21001A112,BIESTEBROEK,125410,27,0,male,66068,3,single,6,Worker,21017A13-,BOULEAUX,8.0
8965,21001A112,BIESTEBROEK,125449,50,0,male,66106,4,single_with_child,6,Worker,21009A812,SCHOOLGAT,8.0
9178,21002A511,INVALIDES (BOULEVARD DES),129830,38,0,male,68565,2,couple_no_child,6,Worker,21015A44-,REINE (AVENUE),8.0
9204,21002A511,INVALIDES (BOULEVARD DES),130128,38,1,female,68681,1,couple_with_child,6,Worker,21019A40-,SAINTE-ALIX,8.0
9477,21002A372,QUARTIER INDUSTRIE,142091,29,1,female,74963,1,couple_with_child,6,Worker,21013A2MJ,GARE DU MIDI,8.0
9633,21002A21-,LEBON,145309,45,1,female,76871,2,couple_no_child,6,Worker,21017A451,FUTAIE,8.0
10095,21002A10-,TRANSVAAL,155464,34,1,female,82368,4,single_with_child,6,Worker,21008A27-,NESTOR MARTIN,8.0
10129,21002A10-,TRANSVAAL,156075,64,0,male,82647,3,single,6,Worker,21005A082,COURS ST-MICHEL,8.0
10218,21002A14-,TEN REUKEN,156766,38,1,female,83108,1,couple_with_child,6,Worker,21018A60-,ROODEBEEK PARC,8.0
10289,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,159016,57,1,female,84312,3,single,6,Worker,21008A19-,BASILIQUE,8.0
10383,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,159466,40,1,female,84496,2,couple_no_child,6,Worker,21004F511,AVENUE DES PAGODES,8.0
10406,21002A43-,SOUVERAIN (BOULEVARD DU) NORD,159610,34,1,female,84558,1,couple_with_child,6,Worker,21017A443,VILLE-ET-FORET - ELAN,8.0
10538,21002A52-,BEAULIEU,162413,33,0,male,86059,3,single,6,Worker,21018A32-,CLOS DES PEUPLIERS,8.0
10641,21003A011,MOLENBERG,175587,58,0,male,93062,1,couple_with_child,6,Worker,21013A13-,DETHY (RUE),8.0
10644,21003A011,MOLENBERG,175646,31,0,male,93085,1,couple_with_child,6,Worker,21004E201,AVENUE JEAN DE BOLOGNE,8.0
10666,21003A011,MOLENBERG,175805,55,1,female,93145,1,couple_with_child,6,Worker,21019A131,KONKEL,8.0
10728,21003A011,MOLENBERG,176230,38,1,female,93299,1,couple_with_child,6,Worker,21009A42-,RENIER CHALON,8.0
10820,21003A00-,CENTRE,178597,48,0,male,94502,1,couple_with_child,6,Worker,21009A041,ARBRE BENIT,8.0
10837,21003A00-,CENTRE,178806,28,1,female,94575,1,couple_with_child,6,Worker,21015A73-,H. EVENEPOEL (RUE),8.0
10847,21003A00-,CENTRE,179032,47,0,male,94655,2,couple_no_child,6,Worker,21016A102,GROESELENBERG,8.0
10851,21003A00-,CENTRE,179147,43,1,female,94702,4,single_with_child,6,Worker,21004A23-,NOUVEAU MARCHE AU GRAIN,8.0
10909,21003A11-,CITE MODERNE,181514,59,0,male,95890,1,couple_with_child,6,Worker,21014A12-,SAINT-LAZARE,8.0
11091,21004B421,MARIE-LOUISE (SQUARE),189992,52,1,female,100392,1,couple_with_child,6,Worker,21004B13-,TREVES (RUE DE),8.0
11095,21004B421,MARIE-LOUISE (SQUARE),190014,52,1,female,100408,3,single,6,Worker,21017A534,RUE DES BEGONIAS,8.0
11121,21004B421,MARIE-LOUISE (SQUARE),190127,50,1,female,100457,3,single,6,Worker,21004E101,PARVIS NOTRE DAME,8.0
11140,21004B421,MARIE-LOUISE (SQUARE),190269,49,0,male,100518,1,couple_with_child,6,Worker,21008A10-,PLATEAU,8.0
11230,21004B421,MARIE-LOUISE (SQUARE),191345,29,1,female,101002,3,single,6,Worker,21004A10-,GARE CENTRALE,8.0
11236,21004B421,MARIE-LOUISE (SQUARE),191410,28,1,female,101032,4,single_with_child,6,Worker,21011A29-,PARC ELISABETH,8.0
11257,21004B421,MARIE-LOUISE (SQUARE),192042,59,0,male,101387,3,single,6,Worker,21019A20-,SAINT-PAUL,8.0
11280,21004B421,MARIE-LOUISE (SQUARE),192174,51,0,male,101519,3,single,6,Worker,21015A39-,JOSAPHAT (PARC),8.0
11351,21004B421,MARIE-LOUISE (SQUARE),192797,32,1,female,102039,5,colloc,6,Worker,21017A443,VILLE-ET-FORET - ELAN,8.0
11407,21004B411,DEUX EGLISES (RUE DES),194081,36,1,female,102830,1,couple_with_child,6,Worker,21004C54-,LOUISE (AVENUE)-SUD-EST,8.0
11439,21004B411,DEUX EGLISES (RUE DES),194702,40,0,male,103249,3,single,6,Worker,21007A132,DENAYER (RUE),8.0
11511,21004F94-,VAL MARIA,199381,52,0,male,105765,1,couple_with_child,6,Worker,21017A421,WATERMAEL - STATION,8.0
11624,21004G30-,SAINTE-ELISABETH,202604,38,1,female,107473,1,couple_with_child,6,Worker,21004A001,GRAND-PLACE,8.0
11871,21004F930,COIN DES CERISES,206747,40,1,female,109361,1,couple_with_child,6,Worker,21004E12-,PRINCE LEOPOLD (SQUARE),8.0
11900,21004F930,COIN DES CERISES,206833,37,1,female,109398,1,couple_with_child,6,Worker,21009A40-,MELEZES,8.0
11941,21004F930,COIN DES CERISES,207038,30,1,female,109487,3,single,6,Worker,21017A613,AVENUE DE TERCOIGNE,8.0
12013,21004F930,COIN DES CERISES,207482,47,1,female,109727,5,colloc,6,Worker,21015A822,CH. GILISQUET - SUD (AVENUE),8.0
12037,21004G321,HAREN-EST,208031,37,1,female,110177,4,single_with_child,6,Worker,21016A193,WOLVENDAEL,8.0
12054,21004G321,HAREN-EST,208379,29,1,female,110293,1,couple_with_child,6,Worker,21006A101,CONSCIENCE,8.0
12237,21004B45-,ECOLE MILITAIRE,209760,56,0,male,111024,2,couple_no_child,6,Worker,21001A43-,VAN BEETHOVEN,8.0
12279,21004B45-,ECOLE MILITAIRE,210687,40,0,male,111610,3,single,6,Worker,21009A03-,ERMITAGE,8.0
12354,21004B2MJ,SCHUMAN (ROND-POINT),213371,35,1,female,113399,1,couple_with_child,6,Worker,21015A63-,DESCHANEL P. (AVENUE),8.0
12412,21004B2MJ,SCHUMAN (ROND-POINT),213611,30,0,male,113562,3,single,6,Worker,21004G321,HAREN-EST,8.0
12520,21004B44-,AMBIORIX-SUD (SQUARE),215133,39,1,female,114448,3,single,6,Worker,21015A70-,P. HYMANS (RUE),8.0
12616,21004B43-,AMBIORIX-NORD (SQUARE),217329,50,1,female,115949,4,single_with_child,6,Worker,21001B10-,ROSEE-EST,8.0
12739,21004B43-,AMBIORIX-NORD (SQUARE),218927,39,0,male,116657,1,couple_with_child,6,Worker,21004F970,MARLY-NORD,8.0
