,PersID,TripNumber,TripTypeFrom,TripTypeTo,SS_Origin,Long_Origin,Lat_Origin,SS_Destination,Long_Destination,Lat_Destination,Distance,Strat_Time_pos,Strat_Time_h,Strat_Time_m,End_Time_pos,End_Time_h,End_Time_m,Duration_Time
0,7,1,H,L,21001A503,4.284085421074233,50.826404734571504,21001A503,4.284085421074233,50.826404734571504,0.0,1148,19,8,1148.0,19,8.0,0.0
1,7,2,L,LG,21001A503,4.284085421074233,50.826404734571504,21001C79-,4.2708752472984965,50.83491938877968,1.3260037134508866,1255,20,55,1258.356971426458,20,58.3569714264579,3.3569714264579407
2,7,3,LG,H,21001C79-,4.2708752472984965,50.83491938877968,21001A503,4.284085421074233,50.826404734571504,1.3260037134508866,1368,22,48,1371.356971426458,22,51.3569714264579,3.3569714264579407
3,7,4,H,L,21001A503,4.284085421074233,50.826404734571504,21001A41-,4.28786876725385,50.82871033450832,0.3693570249216449,1431.356971426458,23,51.3569714264579,1432.292052502209,23,52.29205250220889,0.9350810757509997
4,7,5,L,H,21001A41-,4.28786876725385,50.82871033450832,21001A503,4.284085421074233,50.826404734571504,0.3693570249216449,1439,23,59,1439.935081075751,23,59.935081075750986,0.9350810757509997
5,124,1,H,L,21001C522,4.269191834403509,50.813583491297315,21019A43-,4.468512655666491,50.82855547744347,14.104690153625748,882,14,42,917.708076338293,15,17.70807633829304,35.70807633829304
6,124,2,L,LG,21019A43-,4.468512655666491,50.82855547744347,21002A572,4.4051431834673,50.81624904883934,4.6584215334875525,1198,19,58,1209.7934722366774,20,9.793472236677417,11.79347223667735
7,124,3,LG,H,21002A572,4.4051431834673,50.81624904883934,21001C522,4.269191834403509,50.813583491297315,9.558996423946327,1216,20,16,1240.1999909466995,20,40.19999094669947,24.199990946699565
8,124,4,H,L,21001C522,4.269191834403509,50.813583491297315,21001C581,4.282945600659911,50.81137584528242,0.9973404431443712,1307,21,47,1309.5249125142896,21,49.524912514289554,2.5249125142895474
9,124,5,L,H,21001C581,4.282945600659911,50.81137584528242,21001C522,4.269191834403509,50.813583491297315,0.9973404431443712,1323,22,3,1325.5249125142896,22,5.524912514289554,2.5249125142895474
10,135,1,H,L,21001A80-,4.288679832917523,50.83610732182638,21005A10-,4.394184494878614,50.830311631119365,7.439741196415622,476,7,56,494.8347878390269,8,14.834787839026887,18.83478783902689
11,135,2,L,LG,21005A10-,4.394184494878614,50.830311631119365,21001C6PB,4.265564808297828,50.82673743896389,9.045249287983717,509,8,29,531.8993652860347,8,51.89936528603471,22.899365286034726
12,135,3,LG,H,21001C6PB,4.265564808297828,50.82673743896389,21001A80-,4.288679832917523,50.83610732182638,1.9295778458660895,635,10,35,639.8850072047243,10,39.885007204724275,4.885007204724277
13,135,4,H,L,21001A80-,4.288679832917523,50.83610732182638,21010A092,4.3335128780400085,50.881390680709536,5.939591168762862,1298,21,38,1313.036939667754,21,53.03693966775404,15.036939667754083
14,135,5,L,H,21010A092,4.3335128780400085,50.881390680709536,21001A80-,4.288679832917523,50.83610732182638,5.939591168762862,1346,22,26,1361.036939667754,22,41.03693966775404,15.036939667754083
15,256,1,H,L,21004B421,4.379614540701962,50.84684928470979,21001B321,4.3215466318100955,50.83748675875319,4.209372144539442,757,12,37,767.6566383406062,12,47.65663834060615,10.656638340606182
16,256,2,L,LG,21001B321,4.3215466318100955,50.83748675875319,21019A43-,4.468512655666491,50.82855547744347,10.372166320947722,942,15,42,968.2586489137917,16,8.258648913791717,26.2586489137917
17,256,3,LG,H,21019A43-,4.468512655666491,50.82855547744347,21004B421,4.379614540701962,50.84684928470979,6.567704905713622,1278,21,18,1294.627101027123,21,34.62710102712299,16.627101027123096
18,256,4,H,L,21004B421,4.379614540701962,50.84684928470979,21016A692,4.332098937519984,50.78021065970084,8.129721253016307,1296,21,36,1316.5815727924464,21,56.58157279244642,20.581572792446345
19,256,5,L,H,21016A692,4.332098937519984,50.78021065970084,21004B421,4.379614540701962,50.84684928470979,8.129721253016307,1385,23,5,1405.5815727924464,23,25.581572792446423,20.581572792446345
20,258,1,H,L,21004B421,4.379614540701962,50.84684928470979,21004B411,4.374028619679276,50.846821251734866,0.39231179535159777,416,6,56,416.99319441861167,6,56.993194418611665,0.9931944186116399
21,258,2,L,LG,21004B411,4.374028619679276,50.846821251734866,21016A521,4.356049878591823,50.7755685884561,8.025523378373432,745,12,25,765.3177807047429,12,45.31778070474286,20.317780704742866
22,258,3,LG,H,21016A521,4.356049878591823,50.7755685884561,21004B421,4.379614540701962,50.84684928470979,8.09967758279104,1089,18,9,1109.5055128678255,18,29.505512867825473,20.50551286782542
23,258,4,H,L,21004B421,4.379614540701962,50.84684928470979,21001C522,4.269191834403509,50.813583491297315,8.594986936938119,1125,18,45,1146.7594605998434,19,6.759460599843351,21.759460599843337
24,258,5,L,H,21001C522,4.269191834403509,50.813583491297315,21004B421,4.379614540701962,50.84684928470979,8.594986936938119,1241,20,41,1262.7594605998434,21,2.759460599843351,21.759460599843337
25,501,1,H,L,21004D6MJ,4.381024007802776,50.88109202791328,21016A521,4.356049878591823,50.7755685884561,11.867780423295985,770,12,50,800.0450137298633,13,20.045013729863285,30.045013729863253
26,501,2,L,LG,21016A521,4.356049878591823,50.7755685884561,21004F970,4.404623787180345,50.90505180137587,14.800997679209189,828,13,48,865.4708802005296,14,25.470880200529564,37.47088020052959
27,501,3,LG,H,21004F970,4.404623787180345,50.90505180137587,21004D6MJ,4.381024007802776,50.88109202791328,3.137518260553108,1221,20,21,1228.943084203932,20,28.943084203931903,7.94308420393192
28,501,4,H,L,21004D6MJ,4.381024007802776,50.88109202791328,21016A521,4.356049878591823,50.7755685884561,11.867780423295985,1267,21,7,1297.0450137298633,21,37.045013729863285,30.045013729863253
29,501,5,L,H,21016A521,4.356049878591823,50.7755685884561,21004D6MJ,4.381024007802776,50.88109202791328,11.867780423295985,1311,21,51,1341.0450137298633,22,21.045013729863285,30.045013729863253
30,622,1,H,L,21004D6MJ,4.381024007802776,50.88109202791328,21004F572,4.387037772473795,50.889217529881805,0.9974643468227264,862,14,22,864.5252261944879,14,24.525226194487914,2.525226194487915
31,622,2,L,LG,21004F572,4.387037772473795,50.889217529881805,21016A922,4.331580470791104,50.794990176484966,11.181296394326965,1135,18,55,1163.3070794793089,19,23.307079479308868,28.307079479308776
32,622,3,LG,H,21016A922,4.331580470791104,50.794990176484966,21004D6MJ,4.381024007802776,50.88109202791328,10.187393287818347,1233,20,33,1258.7908690830843,20,58.79086908308432,25.790869083084424
33,622,4,H,L,21004D6MJ,4.381024007802776,50.88109202791328,21001C522,4.269191834403509,50.813583491297315,10.865914746135054,1274,21,14,1301.5086449269243,21,41.50864492692426,27.50864492692419
34,622,5,L,H,21001C522,4.269191834403509,50.813583491297315,21004D6MJ,4.381024007802776,50.88109202791328,10.865914746135054,1362,22,42,1389.5086449269243,23,9.508644926924262,27.50864492692419
35,627,1,H,L,21004D6MJ,4.381024007802776,50.88109202791328,21006A312,4.4136301622663225,50.87400588768371,2.4203563316456367,780,13,0,786.127484383913,13,6.127484383913043,6.127484383913004
36,627,2,L,LG,21006A312,4.4136301622663225,50.87400588768371,21019A22-,4.440309690316167,50.82465138018304,5.800614335515811,898,14,58,912.6850995835844,15,12.68509958358436,14.685099583584332
37,627,3,LG,H,21019A22-,4.440309690316167,50.82465138018304,21004D6MJ,4.381024007802776,50.88109202791328,7.532807535706429,1038,17,18,1057.0703988245732,17,37.0703988245732,19.07039882457324
38,627,4,H,L,21004D6MJ,4.381024007802776,50.88109202791328,21015A12-,4.382690766674884,50.874675587386825,0.7232227363261741,1212,20,12,1213.8309436362688,20,13.830943636268785,1.8309436362687952
39,627,5,L,H,21015A12-,4.382690766674884,50.874675587386825,21004D6MJ,4.381024007802776,50.88109202791328,0.7232227363261741,1219,20,19,1220.8309436362688,20,20.830943636268785,1.8309436362687952
40,658,1,H,L,21004D6MJ,4.381024007802776,50.88109202791328,21007A291,4.327497957936986,50.809723877391356,8.783396205880331,1108,18,28,1130.2364460908364,18,50.23644609083635,22.23644609083628
41,658,2,L,LG,21007A291,4.327497957936986,50.809723877391356,21001A401,4.292362817277708,50.82776173367451,3.1814349283198537,1153,19,13,1161.054265641316,19,21.05426564131608,8.054265641316086
42,658,3,LG,H,21001A401,4.292362817277708,50.82776173367451,21004D6MJ,4.381024007802776,50.88109202791328,8.599218201686327,1315,21,55,1336.770172662497,22,16.77017266249709,21.770172662497032
43,658,4,H,L,21004D6MJ,4.381024007802776,50.88109202791328,21004E73-,4.345718996437867,50.87235086530541,2.661809522389801,1396.770172662497,23,16.77017266249709,1403.5089309470281,23,23.508930947028148,6.7387582845311425
44,658,5,L,H,21004E73-,4.345718996437867,50.87235086530541,21004D6MJ,4.381024007802776,50.88109202791328,2.661809522389801,1415,23,35,1421.738758284531,23,41.73875828453106,6.7387582845311425
45,676,1,H,L,21004F94-,4.3818265505369975,50.900181976299976,21009A501,4.370955567438021,50.839150244142246,6.831304244102395,1019,16,59,1036.29444112431,17,16.29444112430997,17.29444112430986
46,676,2,L,LG,21009A501,4.370955567438021,50.839150244142246,21009A01-,4.372770706196636,50.834123569461056,0.5734705437265303,1181,19,41,1182.451824161333,19,42.45182416133298,1.451824161332988
47,676,3,LG,H,21009A01-,4.372770706196636,50.834123569461056,21004F94-,4.3818265505369975,50.900181976299976,7.375115116629747,1223,20,23,1241.671177510455,20,41.67117751045498,18.671177510455056
48,676,4,H,L,21004F94-,4.3818265505369975,50.900181976299976,21012A30-,4.297805190276947,50.84984176467704,8.132045839783348,1287,21,27,1307.5874578222363,21,47.587457822236274,20.587457822236324
49,676,5,L,H,21012A30-,4.297805190276947,50.84984176467704,21004F94-,4.3818265505369975,50.900181976299976,8.132045839783348,1435,23,55,15.587457822236274,0,15.587457822236274,20.587457822236324
50,707,1,H,L,21004F901,4.383795643807203,50.89702769050324,21004F922,4.377914225989805,50.89342513007797,0.5751768914853995,1070,17,50,1071.456144029077,17,51.456144029076995,1.456144029076961
51,707,2,L,LG,21004F922,4.377914225989805,50.89342513007797,21016A521,4.356049878591823,50.7755685884561,13.198836067812294,1184,19,44,1217.414774855221,20,17.414774855220912,33.414774855221
52,707,3,LG,H,21016A521,4.356049878591823,50.7755685884561,21004F901,4.383795643807203,50.89702769050324,13.64974120825969,1280,21,20,1314.5563068563536,21,54.55630685635356,34.55630685635364
53,707,4,H,L,21004F901,4.383795643807203,50.89702769050324,21017A472,4.404128809160039,50.79653194565704,11.268968885789675,1327,22,7,1355.529035153898,22,35.529035153897894,28.529035153897915
54,707,5,L,H,21017A472,4.404128809160039,50.79653194565704,21004F901,4.383795643807203,50.89702769050324,11.268968885789675,1401,23,21,1429.529035153898,23,49.529035153897894,28.529035153897915
55,760,1,H,L,21004G371,4.407750304849365,50.89578665320563,21012A84-,4.3031644027017215,50.854588143181836,8.653543549462487,791,13,11,812.9077051885126,13,32.90770518851264,21.907705188512626
56,760,2,L,LG,21012A84-,4.3031644027017215,50.854588143181836,21013A00-,4.3465974255275786,50.82379541652976,4.58677407453368,933,15,33,944.6120862646422,15,44.612086264642244,11.612086264642228
57,760,3,LG,H,21013A00-,4.3465974255275786,50.82379541652976,21004G371,4.407750304849365,50.89578665320563,9.086033656659932,1038,17,18,1061.0026168523036,17,41.00261685230362,23.00261685230363
58,760,4,H,L,21004G371,4.407750304849365,50.89578665320563,21012A84-,4.3031644027017215,50.854588143181836,8.653543549462487,1183,19,43,1204.9077051885126,20,4.907705188512637,21.907705188512626
59,760,5,L,H,21012A84-,4.3031644027017215,50.854588143181836,21004G371,4.407750304849365,50.89578665320563,8.653543549462487,1225,20,25,1246.9077051885126,20,46.90770518851264,21.907705188512626
60,814,1,H,L,21004G371,4.407750304849365,50.89578665320563,21016A692,4.332098937519984,50.78021065970084,13.910514944183634,532,8,52,567.2164935295788,9,27.21649352957877,35.21649352957882
61,814,2,L,LG,21016A692,4.332098937519984,50.78021065970084,21007A132,4.320882191285694,50.807754528679006,3.16357670689879,681,11,21,689.0090549541742,11,29.00905495417419,8.009054954174152
