,PersID,TripNumber,TripTypeFrom,TripTypeTo,SS_Origin,Long_Origin,Lat_Origin,SS_Destination,Long_Destination,Lat_Destination,Distance,Strat_Time_pos,Strat_Time_h,Strat_Time_m,End_Time_pos,End_Time_h,End_Time_m,Duration_Time
0,185,1,H,L,21001B17-,4.324735230676035,50.84179512942072,21019A242,4.443121563124193,50.83357527927279,8.366015433625272,1011,16,51,1032.179785907912,17,12.179785907911992,21.17978590791208
1,185,2,L,H,21019A242,4.443121563124193,50.83357527927279,21001B17-,4.324735230676035,50.84179512942072,8.366015433625272,1045,17,25,1066.179785907912,17,46.17978590791199,21.17978590791208
2,185,3,H,LG,21001B17-,4.324735230676035,50.84179512942072,21017A230,4.417912110951014,50.80124739995185,7.950417227038732,1143,19,3,1163.1276385494652,19,23.127638549465246,20.127638549465146
3,185,4,LG,L,21017A230,4.417912110951014,50.80124739995185,21017A13-,4.407109401672191,50.804312058333714,0.8323908932054559,1252,20,52,1254.107318716976,20,54.1073187169759,2.1073187169758376
4,185,5,L,H,21017A13-,4.407109401672191,50.804312058333714,21001B17-,4.324735230676035,50.84179512942072,7.1333367216638885,1372,22,52,1390.05908030801,23,10.059080308009925,18.059080308009847
5,746,1,H,L,21004G371,4.407750304849365,50.89578665320563,21016A692,4.332098937519984,50.78021065970084,13.910514944183634,1106,18,26,1141.2164935295789,19,1.2164935295788837,35.21649352957882
6,746,2,L,H,21016A692,4.332098937519984,50.78021065970084,21004G371,4.407750304849365,50.89578665320563,13.910514944183634,1218,20,18,1253.2164935295789,20,53.216493529578884,35.21649352957882
7,746,3,H,LG,21004G371,4.407750304849365,50.89578665320563,21017A000,4.418361555171951,50.796141317564675,11.108560337369996,1303,21,43,1331.122937562962,22,11.122937562962079,28.122937562962015
8,746,4,LG,L,21017A000,4.418361555171951,50.796141317564675,21004A16-,4.348951824080235,50.835419413088744,6.5483641974209865,131.12293756296208,2,11.122937562962079,147.7010747716228,2,27.701074771622814,16.578137208660728
9,746,5,L,H,21004A16-,4.348951824080235,50.835419413088744,21004G371,4.407750304849365,50.89578665320563,7.8819247327483986,984,16,24,1003.9542398297427,16,43.95423982974273,19.954239829742782
10,1029,1,H,L,21004G371,4.407750304849365,50.89578665320563,21004F901,4.383795643807203,50.89702769050324,1.68620807509687,1006,16,46,1010.2688812027769,16,50.268881202776925,4.268881202776885
11,1029,2,L,H,21004F901,4.383795643807203,50.89702769050324,21004G371,4.407750304849365,50.89578665320563,1.68620807509687,1092,18,12,1096.2688812027768,18,16.26888120277681,4.268881202776885
12,1029,3,H,LG,21004G371,4.407750304849365,50.89578665320563,21018A61-,4.419610162513039,50.84798404073963,5.3818501630933655,1120,18,40,1133.6249371217555,18,53.624937121755465,13.624937121755355
13,1029,4,LG,L,21018A61-,4.419610162513039,50.84798404073963,21018A04-,4.421633130568519,50.843779872450135,0.4887355280433582,1213,20,13,1214.237305134287,20,14.237305134286999,1.237305134286983
14,1029,5,L,H,21018A04-,4.421633130568519,50.843779872450135,21004G371,4.407750304849365,50.89578665320563,5.866216053415305,1230,20,30,1244.8511798820641,20,44.851179882064116,14.851179882064063
15,1095,1,H,L,21004G30-,4.418218452873225,50.89410331756481,21006A073,4.396733225803405,50.88351553370975,1.9130163224924568,706,11,46,710.8430792974492,11,50.84307929744921,4.8430792974492585
16,1095,2,L,H,21006A073,4.396733225803405,50.88351553370975,21004G30-,4.418218452873225,50.89410331756481,1.9130163224924568,953,15,53,957.8430792974492,15,57.84307929744921,4.8430792974492585
17,1095,3,H,LG,21004G30-,4.418218452873225,50.89410331756481,21018A83-,4.4443172281457715,50.848813219686896,5.360368954638469,1117,18,37,1130.5705543155404,18,50.57055431554045,13.570554315540427
18,1095,4,LG,L,21018A83-,4.4443172281457715,50.848813219686896,21001C522,4.269191834403509,50.813583491297315,12.912150660941734,1299,21,39,1331.6889890150424,22,11.688989015042353,32.68898901504237
19,1095,5,L,H,21001C522,4.269191834403509,50.813583491297315,21004G30-,4.418218452873225,50.89410331756481,13.773916058173144,1370,22,50,1404.8706735649953,23,24.870673564995286,34.8706735649953
20,1115,1,H,L,21004G30-,4.418218452873225,50.89410331756481,21004G371,4.407750304849365,50.89578665320563,0.7579118603636937,1078,17,58,1079.9187642034524,17,59.91876420345238,1.9187642034523895
21,1115,2,L,H,21004G371,4.407750304849365,50.89578665320563,21004G30-,4.418218452873225,50.89410331756481,0.7579118603636937,1080,18,0,1081.9187642034524,18,1.9187642034523833,1.9187642034523895
22,1115,3,H,LG,21004G30-,4.418218452873225,50.89410331756481,21001C5PA,4.255817315351059,50.81899618797401,14.135824722414005,1108,18,28,1143.7868980314279,19,3.7868980314278815,35.78689803142786
23,1115,4,LG,L,21001C5PA,4.255817315351059,50.81899618797401,21017A443,4.397737704304014,50.80340588989184,10.124298643322607,1172,19,32,1197.63113580588,19,57.63113580587992,25.63113580588002
24,1115,5,L,H,21017A443,4.397737704304014,50.80340588989184,21004G30-,4.418218452873225,50.89410331756481,10.190274877233117,1228,20,28,1253.7981642461598,20,53.798164246159786,25.79816424615979
25,1446,1,H,L,21004B43-,4.3858946934158665,50.848962024488976,21019A33-,4.408802774388047,50.82668042305367,2.9549471060222747,483,8,3,490.4808787494235,8,10.480878749423482,7.48087874942348
26,1446,2,L,H,21019A33-,4.408802774388047,50.82668042305367,21004B43-,4.3858946934158665,50.848962024488976,2.9549471060222747,1325,22,5,1332.4808787494235,22,12.480878749423482,7.48087874942348
27,1446,3,H,LG,21004B43-,4.3858946934158665,50.848962024488976,21004A811,4.348007752977471,50.856760286944386,2.7982877765690284,1392.4808787494235,23,12.480878749423482,1399.565151601497,23,19.565151601497064,7.08427285207349
28,1446,4,LG,L,21004A811,4.348007752977471,50.856760286944386,21001A90-,4.308032297370001,50.8454765580884,3.075016452640851,199.56515160149706,3,19.565151601497064,207.35000338033467,3,27.35000338033467,7.784851778837599
29,1446,5,L,H,21001A90-,4.308032297370001,50.8454765580884,21004B43-,4.3858946934158665,50.848962024488976,5.481959135560093,809,13,29,822.87837755838,13,42.87837755837995,13.878377558379983
30,1719,1,H,L,21004A83-,4.352790978237283,50.85363135995822,21017A09-,4.430835349123091,50.78688864905858,9.22977411623788,484,8,4,507.3665167499693,8,27.36651674996932,23.36651674996932
31,1719,2,L,H,21017A09-,4.430835349123091,50.78688864905858,21004A83-,4.352790978237283,50.85363135995822,9.22977411623788,1039,17,19,1062.3665167499694,17,42.36651674996938,23.36651674996932
32,1719,3,H,LG,21004A83-,4.352790978237283,50.85363135995822,21017A09-,4.430835349123091,50.78688864905858,9.22977411623788,1178,19,38,1201.3665167499694,20,1.366516749969378,23.36651674996932
33,1719,4,LG,L,21017A09-,4.430835349123091,50.78688864905858,21019A34-,4.41276076949583,50.82880759735826,4.832618756641367,1250,20,50,1262.2344778649149,21,2.2344778649148793,12.234477864914854
34,1719,5,L,H,21019A34-,4.41276076949583,50.82880759735826,21004A83-,4.352790978237283,50.85363135995822,5.0365096430282215,1347,22,27,1359.7506573241221,22,39.75065732412213,12.750657324122079
35,1808,1,H,L,21004F531,4.38801089441377,50.892254027461824,21004F901,4.383795643807203,50.89702769050324,0.6077759012631885,770,12,50,771.538673167755,12,51.53867316775495,1.5386731677549075
36,1808,2,L,H,21004F901,4.383795643807203,50.89702769050324,21004F531,4.38801089441377,50.892254027461824,0.6077759012631885,1015,16,55,1016.538673167755,16,56.53867316775495,1.5386731677549075
37,1808,3,H,LG,21004F531,4.38801089441377,50.892254027461824,21004G3MJ,4.423444449353951,50.898488889448394,2.5808318187435124,1105,18,25,1111.533751439857,18,31.533751439857042,6.533751439856993
38,1808,4,LG,L,21004G3MJ,4.423444449353951,50.898488889448394,21004E74-,4.342703070136369,50.87676814078846,6.1591417895015,1231,20,31,1246.5927640240545,20,46.59276402405453,15.59276402405443
39,1808,5,L,H,21004E74-,4.342703070136369,50.87676814078846,21004F531,4.38801089441377,50.892254027461824,3.616014485844321,1403,23,23,1412.1544670527705,23,32.15446705277054,9.154467052770434
40,1832,1,H,L,21004E180,4.361450702805877,50.885950132214795,21016A533,4.33165609314107,50.77742422019704,12.251450455215295,611,10,11,642.0163302663678,10,42.016330266367845,31.016330266367834
41,1832,2,L,H,21016A533,4.33165609314107,50.77742422019704,21004E180,4.361450702805877,50.885950132214795,12.251450455215295,712,11,52,743.0163302663678,12,23.016330266367845,31.016330266367834
42,1832,3,H,LG,21004E180,4.361450702805877,50.885950132214795,21019A28-,4.436198916935972,50.82863745315096,8.257402699628432,945,15,45,965.9048169610846,16,5.904816961084634,20.90481696108464
43,1832,4,LG,L,21019A28-,4.436198916935972,50.82863745315096,21003A011,4.300319147308194,50.86682464033578,10.44528504599892,1127,18,47,1153.4437596101238,19,13.443759610123834,26.443759610123852
44,1832,5,L,H,21003A011,4.300319147308194,50.86682464033578,21004E180,4.361450702805877,50.885950132214795,4.7889807782774385,1224,20,24,1236.1240019703225,20,36.124001970322524,12.12400197032263
45,2087,1,H,L,21004E180,4.361450702805877,50.885950132214795,21016A533,4.33165609314107,50.77742422019704,12.251450455215295,1162,19,22,1193.0163302663677,19,53.01633026636773,31.016330266367834
46,2087,2,L,H,21016A533,4.33165609314107,50.77742422019704,21004E180,4.361450702805877,50.885950132214795,12.251450455215295,1338,22,18,1369.0163302663677,22,49.01633026636773,31.016330266367834
47,2087,3,H,LG,21004E180,4.361450702805877,50.885950132214795,21010A312,4.322495755786299,50.88123037651671,2.7836037260525117,1429.0163302663677,23,49.01633026636773,1436.063428307007,23,56.063428307006916,7.04709804063927
48,2087,4,LG,L,21010A312,4.322495755786299,50.88123037651671,21010A312,4.322495755786299,50.88123037651671,0.0,236.06342830700692,3,56.063428307006916,236.06342830700692,3,56.063428307006916,0.0
49,2087,5,L,H,21010A312,4.322495755786299,50.88123037651671,21004E180,4.361450702805877,50.885950132214795,2.7836037260525117,1132,18,52,1139.0470980406392,18,59.047098040639185,7.04709804063927
50,2097,1,H,L,21004E180,4.361450702805877,50.885950132214795,21016A533,4.33165609314107,50.77742422019704,12.251450455215295,1013,16,53,1044.0163302663677,17,24.01633026636773,31.016330266367834
51,2097,2,L,H,21016A533,4.33165609314107,50.77742422019704,21004E180,4.361450702805877,50.885950132214795,12.251450455215295,1107,18,27,1138.0163302663677,18,58.01633026636773,31.016330266367834
52,2097,3,H,LG,21004E180,4.361450702805877,50.885950132214795,21016A533,4.33165609314107,50.77742422019704,12.251450455215295,1204,20,4,1235.0163302663677,20,35.01633026636773,31.016330266367834
53,2097,4,LG,L,21016A533,4.33165609314107,50.77742422019704,21012A13-,4.323993370918811,50.84794988088871,7.863021984311284,1318,21,58,1337.9063847704083,22,17.906384770408295,19.906384770408316
54,2097,5,L,H,21012A13-,4.323993370918811,50.84794988088871,21004E180,4.361450702805877,50.885950132214795,4.977926973083403,1369,22,49,1381.6023467672997,23,1.6023467672996503,12.602346767299755
55,2202,1,H,L,21004E180,4.361450702805877,50.885950132214795,21016A533,4.33165609314107,50.77742422019704,12.251450455215295,941,15,41,972.0163302663678,16,12.016330266367845,31.016330266367834
56,2202,2,L,H,21016A533,4.33165609314107,50.77742422019704,21004E180,4.361450702805877,50.885950132214795,12.251450455215295,1038,17,18,1069.0163302663677,17,49.01633026636773,31.016330266367834
57,2202,3,H,LG,21004E180,4.361450702805877,50.885950132214795,21004A01-,4.351111188369022,50.84411989893601,4.709048913837349,1320,22,0,1331.9216428198413,22,11.921642819841281,11.921642819841392
58,2202,4,LG,L,21004A01-,4.351111188369022,50.84411989893601,21017A09-,4.430835349123091,50.78688864905858,8.48026707278936,131.92164281984128,2,11.921642819841281,153.39067338386496,2,33.390673383864964,21.469030564023697
59,2202,5,L,H,21017A09-,4.430835349123091,50.78688864905858,21004E180,4.361450702805877,50.885950132214795,12.048442247498329,914,15,14,944.5023854367047,15,44.502385436704685,30.502385436704632
60,2310,1,H,L,21004G3MJ,4.423444449353951,50.898488889448394,21006A403,4.416659004730838,50.86208519785594,4.077081955539406,597,9,57,607.32172646972,10,7.3217264697200335,10.321726469720016
61,2310,2,L,H,21006A403,4.416659004730838,50.86208519785594,21004G3MJ,4.423444449353951,50.898488889448394,4.077081955539406,959,15,59,969.32172646972,16,9.321726469720033,10.321726469720016
