,PersID,TripNumber,TripTypeFrom,TripTypeTo,SS_Origin,Long_Origin,Lat_Origin,SS_Destination,Long_Destination,Lat_Destination,Distance,Strat_Time_pos,Strat_Time_h,Strat_Time_m,End_Time_pos,End_Time_h,End_Time_m,Duration_Time
0,817,1,H,L,21004G371,4.407750304849365,50.89578665320563,21016A601,4.3316677389967015,50.78562733823329,13.367653675673575,551,9,11,584.8421612042368,9,44.842161204236845,33.842161204236895
1,817,2,L,LG,21016A601,4.3316677389967015,50.78562733823329,21002A25-,4.419184642435967,50.816643691558625,7.053602891535562,1113,18,33,1130.8572225102166,18,50.857222510216616,17.857222510216612
2,817,3,LG,L,21002A25-,4.419184642435967,50.816643691558625,21002A041,4.4221006232353135,50.81523702040365,0.2578278125200458,1133,18,53,1133.6527286392914,18,53.652728639291354,0.6527286392912551
3,817,4,L,H,21002A041,4.4221006232353135,50.81523702040365,21004G371,4.407750304849365,50.89578665320563,9.016006185440377,1194,19,54,1216.825332115039,20,16.82533211503892,22.82533211503893
4,817,5,H,L,21004G371,4.407750304849365,50.89578665320563,21009A051,4.363574347994739,50.83557584505881,7.380419502991128,1315,21,55,1333.6846063366863,22,13.684606336686329,18.6846063366864
5,817,6,L,H,21009A051,4.363574347994739,50.83557584505881,21004G371,4.407750304849365,50.89578665320563,7.380419502991128,1358,22,38,1376.6846063366863,22,56.68460633668633,18.6846063366864
6,834,1,H,L,21004G371,4.407750304849365,50.89578665320563,21012A03-,4.335564234589096,50.85189739480931,7.035858560285113,989,16,29,1006.8123001526205,16,46.81230015262054,17.812300152620537
7,834,2,L,LG,21012A03-,4.335564234589096,50.85189739480931,21019A12-,4.458110970984743,50.83764312365033,8.75165818022708,1063,17,43,1085.1560966588027,18,5.156096658802653,22.156096658802735
8,834,3,LG,L,21019A12-,4.458110970984743,50.83764312365033,21018A60-,4.423397678791024,50.84995799797068,2.7965168476323328,1091,18,11,1098.0797894876769,18,18.079789487676862,7.079789487676792
9,834,4,L,H,21018A60-,4.423397678791024,50.84995799797068,21004G371,4.407750304849365,50.89578665320563,5.21449066251547,1393,23,13,1406.2012421835834,23,26.201242183583417,13.201242183583467
10,834,5,H,L,21004G371,4.407750304849365,50.89578665320563,21016A692,4.332098937519984,50.78021065970084,13.910514944183634,26.201242183583417,0,26.201242183583417,61.41773571316224,1,1.4177357131622372,35.21649352957882
11,834,6,L,H,21016A692,4.332098937519984,50.78021065970084,21004G371,4.407750304849365,50.89578665320563,13.910514944183634,671,11,11,706.2164935295788,11,46.21649352957877,35.21649352957882
12,1371,1,H,L,21004A25-,4.349469687919435,50.85367359536722,21004A1MJ,4.359859443817257,50.84681217816646,1.0558457482374304,544,9,4,546.6730272107277,9,6.673027210727696,2.673027210727672
13,1371,2,L,LG,21004A1MJ,4.359859443817257,50.84681217816646,21017A01-,4.422995258937387,50.79021279514988,7.701838224572872,889,14,49,908.4983246191719,15,8.498324619171854,19.49832461917183
14,1371,3,LG,L,21017A01-,4.422995258937387,50.79021279514988,21016A85-,4.348420912775545,50.808642440724824,5.629198746889733,1182,19,42,1196.2511360680753,19,56.25113606807531,14.251136068075272
15,1371,4,L,H,21016A85-,4.348420912775545,50.808642440724824,21004A25-,4.349469687919435,50.85367359536722,5.009349714977921,1317,21,57,1329.6818980126022,22,9.681898012602232,12.681898012602332
16,1371,5,H,L,21004A25-,4.349469687919435,50.85367359536722,21004A83-,4.352790978237283,50.85363135995822,0.2332675433143156,1389.6818980126022,23,9.681898012602232,1390.2724487551702,23,10.272448755170217,0.5905507425678876
17,1371,6,L,H,21004A83-,4.352790978237283,50.85363135995822,21004A25-,4.349469687919435,50.85367359536722,0.2332675433143156,1427,23,47,1427.590550742568,23,47.590550742567984,0.5905507425678876
18,1998,1,H,L,21004E180,4.361450702805877,50.885950132214795,21018A02-,4.426895769393231,50.840958623820626,6.7936793229921815,607,10,7,624.1991881594739,10,24.19918815947392,17.199188159473877
19,1998,2,L,LG,21018A02-,4.426895769393231,50.840958623820626,21001C522,4.269191834403509,50.813583491297315,11.490965910667356,1056,17,36,1085.0910529383984,18,5.091052938398434,29.09105293839837
20,1998,3,LG,L,21001C522,4.269191834403509,50.813583491297315,21001C5MA,4.268182811421767,50.81666432213198,0.3499403974937511,1206,20,6,1206.8859250569462,20,6.885925056946235,0.8859250569462054
21,1998,4,L,H,21001C5MA,4.268182811421767,50.81666432213198,21004E180,4.361450702805877,50.885950132214795,10.113821734419695,1281,21,21,1306.6046119858727,21,46.60461198587268,25.604611985872648
22,1998,5,H,L,21004E180,4.361450702805877,50.885950132214795,21010A01-,4.3362887900723734,50.878388145975364,1.9558809575774296,1308,21,48,1312.9515973609555,21,52.951597360955475,4.951597360955518
23,1998,6,L,H,21010A01-,4.3362887900723734,50.878388145975364,21004E180,4.361450702805877,50.885950132214795,1.9558809575774296,1405,23,25,1409.9515973609555,23,29.951597360955475,4.951597360955518
24,3908,1,H,L,21004A15-,4.3517065425072365,50.83485079681829,21004F970,4.404623787180345,50.90505180137587,8.64694230308843,517,8,37,538.8909931723758,8,58.89099317237583,21.890993172375776
25,3908,2,L,LG,21004F970,4.404623787180345,50.90505180137587,21004F9MJ,4.395568126060047,50.906833131776,0.6653595568845384,680,11,20,681.6844545743912,11,21.684454574391225,1.6844545743912365
26,3908,3,LG,L,21004F9MJ,4.395568126060047,50.906833131776,21016A533,4.33165609314107,50.77742422019704,15.077866898177893,964,16,4,1002.1718149320959,16,42.17181493209591,38.171814932095934
27,3908,4,L,H,21016A533,4.33165609314107,50.77742422019704,21004A15-,4.3517065425072365,50.83485079681829,6.541185226519112,1207,20,7,1223.5599625987825,20,23.559962598782477,16.559962598782565
28,3908,5,H,L,21004A15-,4.3517065425072365,50.83485079681829,21004A71-,4.347621649284841,50.8385147942194,0.4984283305743738,1288,21,28,1289.2618438748718,21,29.26184387487183,1.2618438748718326
29,3908,6,L,H,21004A71-,4.347621649284841,50.8385147942194,21004A15-,4.3517065425072365,50.83485079681829,0.4984283305743738,1395,23,15,1396.2618438748718,23,16.26184387487183,1.2618438748718326
30,4323,1,H,L,21004E70-,4.351298926980812,50.876708862272785,21002A372,4.4037612070578165,50.82335363241396,6.9852505370533295,595,9,55,612.6841785748186,10,12.684178574818588,17.684178574818556
31,4323,2,L,LG,21002A372,4.4037612070578165,50.82335363241396,21003A04-,4.288834539435274,50.861548054121116,9.121771352311793,931,15,31,954.0930920311691,15,54.093092031169135,23.093092031169096
32,4323,3,LG,L,21003A04-,4.288834539435274,50.861548054121116,21003A331,4.2944869481935815,50.86046101196025,0.4148591743491945,1233,20,33,1234.0502763907575,20,34.05027639075752,1.0502763907574544
33,4323,4,L,H,21003A331,4.2944869481935815,50.86046101196025,21004E70-,4.351298926980812,50.876708862272785,4.378430184951574,1299,21,39,1310.0846333796242,21,50.084633379624165,11.084633379624238
34,4323,5,H,L,21004E70-,4.351298926980812,50.876708862272785,21012A60-,4.3405115679392345,50.865020979020024,1.5044828677121846,1336,22,16,1339.808817386613,22,19.8088173866131,3.8088173866131254
